E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
8.6702, 5.25915, 0, 13.9574, 0.00125077
9.23564, 5.25915, 0, 14.5229, 0.0021046
7.3527, 5.25915, 0, 12.6399, 0.00224029
9.01947, 5.25915, 0, 14.3067, 0.00236059
8.33055, 5.25915, 0, 13.6178, 0.00512722
7.03575, 5.25915, 0, 12.323, 0.00191944
5.38154, 5.25915, 0, 10.6688, 0.00387403
9.11396, 5.25915, 0, 14.4012, 0.00330052
9.51452, 5.25915, 0, 14.8018, 0.00444445
6.81309, 5.25915, 0, 12.1003, 0.00631565
11.6249, 5.25915, 0, 16.9121, 0.00436388
6.06117, 1.24632, 5.37779, 14.4942, 0.0998434
8.86905, 4.56601, 1.64521, 20.4275, 0.0408768
7.71765, 4.78387, 0.229006, 18.7715, 0.0102445
8.78114, 4.8524, 0.149444, 19.4755, 0.0097892
7.92239, 4.85618, 0.0839517, 14.6341, 0.012476
9.1508, 4.86249, 0.0174334, 14.7201, 0.00370057
9.03653, 4.77835, 0.00362618, 13.9104, 0.00289072
7.70241, 4.73943, 0.00251341, 12.4787, 0.00312504
8.21163, 4.71919, 0.000154921, 12.9579, 0.0020563
7.38154, 4.67157, 0.000315745, 12.0859, 0.0012312
10.8834, 4.63813, 0.000994779, 15.553, 0.00257214
5.07661, 4.61698, 0.000111337, 9.72455, 0.00279124
7.54336, 4.5919, 0.000389797, 12.1666, 0.00160831
9.99831, 4.57374, 5.88988e-05, 14.6033, 0.00204828
6.63012, 4.55421, 0.0002269, 11.2155, 0.00200559
8.98234, 4.53937, 4.15296e-05, 13.5528, 0.000790341
8.25362, 4.52403, 4.12017e-05, 12.8086, 0.000880702
14.361, 4.51064, 9.27282e-05, 18.9026, 0.00181169
10.5868, 4.49996, 2.21236e-05, 15.1174, 0.00107098
7.32819, 4.48931, 1.79427e-05, 11.8482, 0.00255893
7.52745, 4.47997, 1.53293e-05, 12.038, 0.00224203
10.1678, 4.47169, 4.2731e-05, 14.6701, 0.00248689
4.66952, 4.46482, 7.07979e-06, 9.16495, 0.00280973
7.09013, 4.45963, 5.17557e-06, 11.5803, 0.00244455
5.39905, 4.45501, 3.90078e-06, 9.88463, 0.00356264
9.37895, 4.45094, 2.7539e-06, 13.8602, 0.00121844
11.7611, 4.44735, 8.97764e-06, 16.2388, 0.00255765
9.19556, 4.44426, 1.77255e-05, 13.6702, 0.00487867
8.62774, 4.4416, 3.27891e-05, 13.0997, 0.00258777
6.43163, 4.4393, 5.28948e-05, 10.9013, 0.00116352
8.02636, 4.43731, 4.23356e-05, 12.4941, 0.00665616
8.39452, 4.43559, 6.89202e-05, 12.8605, 0.0021604
10.3359, 4.43409, 6.60042e-05, 14.8002, 0.00269991
10.8779, 4.43279, 8.52869e-05, 15.341, 0.00161803
8.5517, 4.43165, 1.99324e-07, 13.0136, 0.00256722
11.2085, 4.43049, 1.01211e-06, 15.6692, 0.00387792
8.43356, 4.42949, 1.19216e-07, 12.8933, 0.00289758
7.58249, 4.42859, 7.81618e-07, 12.0413, 0.00101908
7.52938, 4.42781, 7.82273e-08, 11.9874, 0.00273581
12.0141, 4.42712, 3.32995e-07, 16.4712, 0.00154486
7.81964, 4.42651, 5.38815e-07, 12.2762, 0.00423808
10.9308, 4.42598, 1.33954e-06, 15.3868, 0.00283166
8.25573, 4.42551, 2.01195e-06, 12.7113, 0.00278566
8.32586, 4.4251, 2.48806e-06, 12.781, 0.00195244
8.35302, 4.42474, 1.92291e-08, 12.8078, 0.00144288
7.07885, 4.42442, 1.53472e-08, 11.5333, 0.00161228
5.62449, 4.42414, 9.9728e-09, 10.0785, 0.00115684
7.52146, 4.42389, 9.09097e-09, 11.9752, 0.00237076
8.90793, 4.42367, 6.52985e-09, 13.3615, 0.0011866
9.48303, 4.42347, 2.47206e-08, 13.9364, 0.00318536
6.84789, 4.4233, 4.45728e-08, 11.3011, 0.00230953
6.52167, 4.42315, 5.55349e-08, 10.9747, 0.00319662
11.5687, 4.42302, 1.90568e-09, 16.0216, 0.00322022
7.6385, 4.4229, 2.4306e-09, 12.0911, 0.00300661
9.80183, 4.4228, 1.40077e-09, 14.2544, 0.00117498
6.1056, 4.42271, 1.27653e-09, 10.5581, 0.00307941
7.96309, 4.42263, 3.25596e-09, 12.4155, 0.00360594
8.29566, 4.42256, 9.49221e-09, 12.748, 0.00463298
8.50593, 4.4225, 5.4786e-10, 12.9582, 0.00179409
7.22912, 4.42245, 2.5711e-09, 11.6813, 0.0019635
5.05945, 4.4224, 4.96573e-09, 9.51146, 0.00166072
7.78622, 4.42236, 2.11026e-10, 12.2382, 0.00138679
8.05848, 4.42232, 1.80752e-10, 12.5104, 0.00382281
11.7624, 4.42229, 1.52247e-10, 16.2143, 0.00236933
7.7576, 4.42226, 5.26725e-10, 12.2095, 0.00273587
9.07808, 4.42224, 1.0446e-09, 13.5299, 0.00385832
7.57034, 4.42221, 4.62164e-11, 12.0222, 0.00173513
9.28717, 4.42219, 2.63763e-10, 13.7389, 0.00372829
9.48217, 4.42218, 5.60503e-10, 13.9339, 0.000959727
8.00974, 4.42216, 9.94162e-10, 12.4614, 0.00461819
13.4654, 4.42215, 1.66155e-09, 17.9171, 0.00360574
6.90026, 4.42214, 1.87715e-09, 11.3519, 0.00438979
12.905, 4.42213, 1.67405e-09, 17.3566, 0.00298753
10.6237, 4.42212, 9.04178e-12, 15.0753, 0.0022331
9.63962, 4.42212, 3.63959e-11, 14.0911, 0.00217294
6.2531, 4.42211, 7.8295e-12, 10.7046, 0.00277435
8.06509, 4.42211, 3.45096e-12, 12.5166, 0.00459756
7.96265, 4.4221, 2.89757e-12, 12.4142, 0.00201407
10.4359, 4.4221, 1.04774e-11, 14.8874, 0.0012739
6.26576, 4.42209, 2.01226e-11, 10.7173, 0.00122344
11.9296, 4.42209, 1.3542e-12, 16.3811, 0.000926507
8.45438, 4.42209, 1.18632e-12, 12.9058, 0.00230248
7.3946, 4.42209, 7.65179e-13, 11.846, 0.00180818
6.09177, 4.42208, 2.15778e-12, 10.5432, 0.00216811
9.21217, 4.42208, 7.57896e-13, 13.6636, 0.00409397
10.3593, 4.42208, 4.11503e-13, 14.8107, 0.00243485
10.1616, 4.42208, 1.34555e-12, 14.613, 0.00271074
8.49796, 4.42208, 2.6297e-12, 12.9494, 0.00128051
8.54055, 4.42208, 1.84188e-13, 12.9919, 0.0018879
7.15785, 4.42208, 6.25765e-13, 11.6092, 0.00499458
9.58798, 4.42208, 7.58005e-14, 14.0393, 0.00113231
7.29533, 4.42207, 6.24935e-13, 11.7466, 0.00165691
8.37436, 4.42207, 7.90955e-13, 12.8257, 0.00255203
7.50518, 4.42207, 5.99812e-14, 11.9565, 0.00119159
6.69734, 4.42207, 5.39492e-14, 11.1487, 0.00584717
8.85745, 4.42207, 1.54788e-13, 13.3087, 0.000438743
7.2519, 4.42207, 2.46831e-13, 11.7032, 0.00246385
11.7008, 4.42207, 4.88146e-13, 16.1521, 0.00197657
10.3198, 4.42207, 6.0502e-13, 14.7711, 0.00176258
10.2211, 4.42207, 1.06615e-14, 14.6724, 0.00165597
8.16716, 4.42207, 8.21942e-15, 12.6184, 0.00205342
9.29772, 4.42207, 7.9042e-15, 13.749, 0.00310238
7.44111, 4.42207, 4.73387e-15, 11.8923, 0.00251788
9.81624, 4.42207, 1.91282e-14, 14.2674, 0.00273787
7.26948, 4.42207, 2.73605e-15, 11.7207, 0.00235085
8.66078, 4.42207, 2.36039e-15, 13.112, 0.00135688
9.74994, 4.42207, 1.69801e-15, 14.2011, 0.00172083
6.98238, 4.42207, 1.45927e-15, 11.4336, 0.00295379
9.28818, 4.42207, 1.41339e-15, 13.7394, 0.00121655
9.86032, 4.42207, 4.06403e-15, 14.3115, 0.00201761
8.95841, 4.42207, 7.6996e-15, 13.4095, 0.00143382
9.20202, 4.42207, 6.83571e-16, 13.6532, 0.00361124
10.9252, 4.42207, 4.31671e-16, 15.3763, 0.00341353
9.22517, 4.42207, 1.51244e-15, 13.6763, 0.00351858
9.29483, 4.42207, 1.72448e-16, 13.746, 0.00317177
5.61865, 4.42207, 1.89778e-16, 10.0698, 0.00539115
8.40284, 4.42207, 1.15634e-16, 12.8539, 0.00400024
8.87514, 4.42207, 6.22995e-16, 13.3262, 0.00284544
7.45563, 4.42207, 1.20136e-15, 11.9067, 0.00120838
8.69009, 4.42207, 1.66659e-15, 13.1412, 0.00392521
10.4653, 4.42207, 1.86171e-15, 14.9164, 0.001743
7.89346, 4.42207, 3.2529e-15, 12.3446, 0.00207287
7.52834, 4.42207, 3.70389e-15, 11.9794, 0.00404291
7.74286, 4.42207, 2.8249e-17, 12.1939, 0.00224845
6.79986, 4.42207, 1.02183e-16, 11.2509, 0.00138378
8.17889, 4.42207, 2.05871e-16, 12.6299, 0.00386966
9.81128, 4.42207, 7.55628e-18, 14.2623, 0.00208029
11.8455, 4.42207, 3.9944e-17, 16.2966, 0.00258573
6.18481, 4.42207, 9.52995e-17, 10.6359, 0.00249048
6.04876, 4.42207, 6.40152e-18, 10.4998, 0.0036488
7.83197, 4.42207, 4.67893e-18, 12.283, 0.00439309
9.85706, 4.42207, 1.30217e-17, 14.3081, 0.00140866
8.7897, 4.42207, 2.47655e-18, 13.2407, 0.00233517
8.38395, 4.42207, 6.08846e-18, 12.835, 0.00180972
11.6765, 4.42207, 1.76611e-18, 16.1275, 0.0016171
5.80583, 4.42207, 1.4393e-18, 10.2568, 0.0033119
8.70931, 4.42207, 7.61496e-19, 13.1603, 0.00133057
6.51413, 4.42207, 2.57579e-18, 10.9651, 0.00509765
9.40049, 4.42207, 5.50866e-18, 13.8515, 0.00183135
8.48173, 4.42207, 1.16337e-17, 12.9327, 0.00340004
8.00568, 4.42207, 1.81627e-17, 12.4567, 0.0020365
7.69378, 4.42207, 1.43448e-17, 12.1448, 0.0059447
10.1073, 4.42207, 2.48943e-17, 14.5582, 0.00389372
8.01586, 4.42207, 2.52674e-17, 12.4668, 0.00335995
8.73583, 4.42207, 2.26918e-17, 13.1868, 0.00230945
8.9128, 4.42207, 6.49176e-20, 13.3638, 0.00110823
7.572, 4.42207, 3.10984e-19, 12.023, 0.00178304
7.65255, 4.42207, 7.25486e-19, 12.1035, 0.002385
10.4876, 4.42207, 5.12299e-20, 14.9386, 0.00152057
7.08463, 4.42207, 3.45874e-20, 11.5356, 0.0018467
9.13648, 4.42207, 2.38844e-20, 13.5874, 0.00119831
9.47199, 4.42207, 1.98565e-20, 13.9229, 0.00332763
5.57704, 4.42207, 1.03045e-20, 10.028, 0.00307601
7.52293, 4.42207, 5.02978e-20, 11.9739, 0.00144541
8.71539, 4.42207, 7.49372e-21, 13.1663, 0.00556262
6.06908, 4.42207, 4.19767e-20, 10.52, 0.00384137
7.19856, 4.42207, 7.56442e-20, 11.6495, 0.000907935
11.511, 4.42207, 1.4032e-19, 15.9619, 0.00246767
8.63957, 4.42207, 1.6765e-19, 13.0905, 0.0016225
8.81918, 4.42207, 1.19864e-19, 13.2701, 0.00318671
13.9058, 4.42207, 1.68949e-21, 18.3567, 0.00166915
8.49775, 4.42207, 6.73349e-21, 12.9487, 0.00140606
8.19624, 4.42207, 1.32893e-20, 12.6472, 0.00251508
10.369, 4.42207, 9.82164e-22, 14.82, 0.00415983
9.39013, 4.42207, 3.06376e-21, 13.841, 0.00276454
10.4269, 4.42207, 6.88805e-21, 14.8778, 0.00496587
8.02921, 4.42207, 1.15492e-20, 12.4801, 0.00569175
10.1558, 4.42207, 1.62415e-20, 14.6067, 0.00110052
8.20209, 4.42207, 2.87184e-22, 12.653, 0.00222638
7.36801, 4.42207, 9.76629e-22, 11.8189, 0.00231799
8.35231, 4.42207, 1.40026e-21, 12.8032, 0.00223648
7.27284, 4.42207, 1.05082e-22, 11.7237, 0.00152759
7.56444, 4.42207, 7.1263e-23, 12.0153, 0.00276645
8.50767, 4.42207, 7.57569e-23, 12.9585, 0.00591169
9.02911, 4.42207, 2.6193e-22, 13.48, 0.00118933
11.2342, 4.42207, 6.70729e-22, 15.6851, 0.00359895
8.78259, 4.42207, 8.01737e-22, 13.2335, 0.0014599
7.57881, 4.42207, 1.1336e-21, 12.0297, 0.00148201
9.46296, 4.42207, 1.11665e-21, 13.9138, 0.00161426
7.91487, 4.42207, 1.29976e-23, 12.3657, 0.00252083
6.15616, 4.42207, 8.06374e-24, 10.607, 0.00101598
10.9611, 4.42207, 1.12134e-23, 15.412, 0.00244609
8.7193, 4.42207, 4.15554e-23, 13.1702, 0.00458178
7.96317, 4.42207, 6.6138e-23, 12.414, 0.00160742
11.8577, 4.42207, 1.19436e-22, 16.3086, 0.00215068
8.31231, 4.42207, 1.14694e-22, 12.7632, 0.00241229
9.32625, 4.42207, 1.75422e-24, 13.7771, 0.00174048
6.26396, 4.42207, 1.60375e-24, 10.7148, 0.00796026
7.91784, 4.42207, 1.81017e-24, 12.3687, 0.00279662
10.7479, 4.42207, 7.6384e-24, 15.1988, 0.00487084
6.57937, 4.42207, 1.76298e-23, 11.0302, 0.00165558
7.21561, 4.42207, 3.5621e-23, 11.6665, 0.00170617
8.6624, 4.42207, 2.80557e-23, 13.1133, 0.00326355
4.07143, 4.42207, 6.44752e-27, 8.52228, 0.0045183
6.37529, 4.42207, 1.90136e-26, 10.8261, 0.0036328
8.90675, 4.42207, 7.82913e-27, 13.3576, 0.00218147
8.60199, 4.42207, 1.64477e-28, 13.0528, 0.00289481
7.70063, 4.42207, 1.44115e-25, 12.1515, 0.00356314
7.52038, 4.42207, 8.55283e-28, 11.9712, 0.00203609
6.45794, 4.42207, 6.25014e-28, 10.9088, 0.00309102
13.7367, 4.42207, 3.32245e-27, 18.1875, 0.00285836
9.69057, 4.42207, 1.4474e-27, 14.1414, 0.00191702
5.49403, 4.42207, 1.31582e-28, 9.94486, 0.00342228
9.50887, 4.42207, 6.01988e-27, 13.9597, 0.0033467
11.2108, 4.42207, 7.96071e-27, 15.6617, 0.00277953
8.66412, 4.42207, 9.86865e-29, 13.115, 0.00173587
11.0625, 4.42207, 1.64477e-28, 15.5133, 0.00483365
6.64319, 4.42207, 2.30268e-28, 11.094, 0.00368571
11.3363, 4.42207, 7.13832e-27, 15.7871, 0.00235524
6.64058, 4.42207, 6.90805e-28, 11.0914, 0.00850041
10.4395, 4.42207, 8.55283e-28, 14.8903, 0.00162193
7.71689, 4.42207, 6.90805e-28, 12.1677, 0.00162337
7.83081, 4.42207, 7.23701e-28, 12.2816, 0.00815939
10.7611, 4.42207, 0, 15.2119, 0.0025721
13.5429, 4.42207, 1.64477e-28, 17.9937, 0.00265792
6.45151, 4.42207, 1.64477e-28, 10.9023, 0.000563944
11.9214, 4.42207, 0, 16.3722, 0.00244307
8.23375, 4.42207, 0, 12.6846, 0.00445808
7.18694, 4.42207, 0, 11.6378, 0.00239521
7.40108, 4.42207, 0, 11.8519, 0.0028419
8.51839, 4.42207, 0, 12.9692, 0.00175088
6.05934, 4.42207, 0, 10.5102, 0.00296072
9.67581, 4.42207, 0, 14.1266, 0.00170069
8.48383, 4.42207, 0, 12.9346, 0.00281274
7.25153, 4.42207, 0, 11.7023, 0.0021543
7.43014, 4.42207, 0, 11.8809, 0.00584306
8.17201, 4.42207, 0, 12.6228, 0.00292472
9.22214, 4.42207, 0, 13.6729, 0.000895023
8.66516, 4.42207, 0, 13.116, 0.00324586
8.31368, 4.42207, 0, 12.7645, 0.00250068
8.85439, 4.42207, 0, 13.3052, 0.00311612
11.0909, 4.42207, 0, 15.5417, 0.00280543
6.01058, 4.42207, 0, 10.4614, 0.00244397
11.141, 4.42207, 0, 15.5918, 0.00626605
7.9005, 4.42207, 0, 12.3513, 0.000687164
9.37905, 4.42207, 0, 13.8298, 0.000748809
5.55053, 4.42207, 0, 10.0013, 0.00173841
6.99065, 4.42207, 0, 11.4414, 0.00261041
8.85041, 4.42207, 0, 13.3012, 0.00215724
8.49423, 4.42207, 0, 12.945, 0.00284833
11.3238, 4.42207, 0, 15.7746, 0.00377117
6.8551, 4.42207, 0, 11.3059, 0.00291788
7.32734, 4.42207, 0, 11.7781, 0.00196535
6.30998, 4.42207, 0, 10.7608, 0.00615182
7.19435, 4.42207, 0, 11.6451, 0.000998336
8.19882, 4.42207, 0, 12.6496, 0.00136955
7.85291, 4.42207, 0, 12.3037, 0.00479985
5.88152, 4.42207, 0, 10.3323, 0.00233638
8.31142, 4.42207, 0, 12.7622, 0.00219061
9.34101, 4.42207, 0, 13.7918, 0.00399968
8.10816, 4.42207, 0, 12.559, 0.00136599
7.90791, 4.42207, 0, 12.3587, 0.00159099
7.91074, 4.42207, 0, 12.3615, 0.00394977
9.19222, 4.42207, 0, 13.643, 0.0018246
10.4229, 4.42207, 0, 14.8737, 0.00129428
11.0478, 4.42207, 0, 15.4986, 0.00216254
7.30269, 4.42207, 0, 11.7535, 0.00248895
10.1703, 4.42207, 0, 14.6211, 0.00235979
5.70739, 4.42207, 0, 10.1582, 0.00329622
7.13695, 4.42207, 0, 11.5877, 0.00248703
9.4104, 4.42207, 0, 13.8612, 0.00358335
8.59222, 4.42207, 0, 13.043, 0.00405632
6.58201, 4.42207, 0, 11.0328, 0.00374673
8.94572, 4.42207, 0, 13.3965, 0.00412803
4.79063, 4.42207, 0, 9.24141, 0.00241375
6.40901, 4.42207, 0, 10.8598, 0.00240073
7.34002, 4.42207, 0, 11.7908, 0.00271526
6.89174, 4.42207, 0, 11.3425, 0.00372669
7.26794, 4.42207, 0, 11.7187, 0.00224409
8.14433, 4.42207, 0, 12.5951, 0.00294262
6.81256, 4.42207, 0, 11.2633, 0.00261643
9.07418, 4.42207, 0, 13.525, 0.00177765
9.45493, 4.42207, 0, 13.9057, 0.00537918
9.1918, 4.42207, 0, 13.6426, 0.00541847
8.63071, 4.42207, 0, 13.0815, 0.0079526
6.56895, 4.42207, 0, 11.0197, 0.00333927
10.5868, 4.42207, 0, 15.0376, 0.00451664
12.5107, 4.42207, 0, 16.9615, 0.0029281
8.42863, 4.42207, 0, 12.8794, 0.00117092
8.1291, 4.42207, 0, 12.5799, 0.0038356
11.3773, 4.42207, 0, 15.8281, 0.00262715
9.36605, 4.42207, 0, 13.8168, 0.0029733
6.77077, 4.42207, 0, 11.2215, 0.00459799
5.21958, 4.42207, 0, 9.67036, 0.002285
7.4458, 4.42207, 0, 11.8966, 0.00280806
8.04975, 4.42207, 0, 12.5005, 0.00065774
8.47959, 4.42207, 0, 12.9304, 0.00215473
5.6579, 4.42207, 0, 10.1087, 0.00110203
9.15312, 4.42207, 0, 13.6039, 0.00443896
9.01883, 4.42207, 0, 13.4696, 0.00143814
7.17978, 4.42207, 0, 11.6306, 0.00227416
10.5136, 4.42207, 0, 14.9644, 0.00268927
6.98243, 4.42207, 0, 11.4332, 0.00240693
9.52113, 4.42207, 0, 13.9719, 0.00114803
10.8128, 4.42207, 0, 15.2636, 0.00266965
7.78695, 4.42207, 0, 12.2377, 0.000821979
8.92773, 4.42207, 0, 13.3785, 0.0044108
6.28551, 4.42207, 0, 10.7363, 0.00195824
9.7995, 4.42207, 0, 14.2503, 0.00165663
9.54869, 4.42207, 0, 13.9995, 0.00349895
5.89509, 1.53681, 2.15937, 14.6991, 0.012176
10.0975, 3.37905, 0.668592, 18.3847, 0.0328132
6.70937, 3.85217, 0.246233, 12.3975, 0.0156657
11.3629, 4.01968, 0.13099, 16.0165, 0.00466291
5.71964, 4.07701, 0.0679498, 9.90165, 0.00342693
8.22076, 4.10386, 0.0550634, 12.4281, 0.00670755
6.50157, 4.11641, 0.0407057, 10.6969, 0.00234465
6.73855, 4.12278, 0.0413527, 10.9409, 0.0034822
11.3114, 4.12545, 0.033779, 15.5086, 0.00165519
7.70471, 4.12705, 0.0266137, 11.8962, 0.00282174
8.07724, 4.12801, 0.0239297, 12.2669, 0.00395065
9.25859, 4.12858, 0.02617, 13.4509, 0.00141512
9.47525, 4.12891, 0.0251375, 13.6665, 0.00362623
7.57893, 4.12907, 0.0313196, 11.7766, 0.00116254
8.59024, 4.12914, 0.0222625, 12.7789, 0.00195435
7.24507, 4.12916, 0.0237677, 11.4353, 0.00210164
5.60387, 4.12913, 3.14939e-06, 9.77029, 0.00464098
8.85048, 4.11835, 2.11262e-05, 13.0053, 0.00114577
9.90835, 4.10959, 7.28708e-05, 14.054, 0.00344716
8.64324, 4.1024, 0.000182426, 12.7811, 0.00174651
6.14641, 4.09643, 0.000165887, 10.2781, 0.00139452
8.80431, 4.09145, 0.000293304, 12.931, 0.00122908
11.6538, 4.08726, 3.65836e-06, 15.7759, 0.00181919
9.29751, 4.08245, 3.86284e-06, 13.4147, 0.00103982
8.52176, 4.07824, 2.14278e-06, 12.6346, 0.00149869
9.97575, 4.07453, 2.6213e-06, 14.0848, 0.000956715
9.03195, 4.07125, 2.21023e-06, 13.1373, 0.0033086
10.6283, 4.06836, 1.93864e-06, 14.7308, 0.0030472
6.66902, 4.0658, 4.94374e-06, 10.7689, 0.0041971
5.75126, 4.0636, 9.04667e-07, 9.84885, 0.00299506
11.1863, 4.06162, 4.29907e-06, 15.2818, 0.00339361
8.51801, 4.0599, 9.95005e-06, 12.6118, 0.00409079
6.52585, 4.05841, 5.14094e-07, 10.6182, 0.00263873
8.37194, 4.05705, 3.10789e-07, 12.4626, 0.000947526
8.74818, 4.05585, 1.13672e-06, 12.8376, 0.00188613
6.69971, 4.05481, 3.53974e-06, 10.7881, 0.00203658
6.00612, 4.0539, 1.66221e-07, 10.0936, 0.000887899
7.46692, 4.05309, 1.1225e-07, 11.5535, 0.00223891
8.97665, 4.05237, 5.22706e-07, 13.0625, 0.00237591
8.25252, 4.05174, 1.20127e-06, 12.3378, 0.00171437
7.1838, 4.05119, 6.59534e-08, 11.2682, 0.00274607
9.65178, 4.0507, 4.06289e-08, 13.7357, 0.00366479
7.04292, 4.05027, 1.80213e-07, 11.1264, 0.00124581
8.71833, 4.04989, 2.7026e-08, 12.8014, 0.00155261
9.39986, 4.04955, 9.85165e-08, 13.4826, 0.000688843
6.04522, 4.04926, 1.24869e-08, 10.1277, 0.00208625
8.37293, 4.049, 1.18621e-08, 12.4551, 0.0038752
8.58968, 4.04877, 4.99131e-08, 12.6714, 0.00453393
7.75426, 4.04857, 1.33746e-07, 11.8358, 0.00336296
9.53824, 4.0484, 4.64473e-09, 13.6196, 0.00230811
8.35228, 4.04824, 1.84873e-08, 12.4335, 0.00372532
7.20817, 4.0481, 3.31521e-08, 11.2892, 0.00243727
6.96335, 4.04798, 5.2725e-08, 11.0443, 0.00185846
6.42651, 4.04788, 1.11067e-07, 10.5073, 0.00316255
6.56298, 4.04778, 1.6466e-09, 10.6435, 0.00293155
8.74743, 4.0477, 5.04949e-09, 12.8279, 0.0015352
11.9846, 4.04763, 1.08537e-09, 16.065, 0.00147102
8.77623, 4.04757, 3.21367e-09, 12.8565, 0.00163976
10.8636, 4.04751, 8.65858e-10, 14.9438, 0.00209067
7.78305, 4.04746, 3.70152e-10, 11.8633, 0.00252647
8.42936, 4.04742, 4.13307e-10, 12.5095, 0.00260472
10.889, 4.04738, 3.82302e-10, 14.9689, 0.00210909
10.1277, 4.04735, 1.65163e-10, 14.2076, 0.00113979
7.98273, 4.04732, 1.42849e-10, 12.0626, 0.0017414
7.63424, 4.04729, 1.3907e-10, 11.7141, 0.00430227
8.10929, 4.04727, 9.42394e-11, 12.1891, 0.00380874
9.08473, 4.04725, 3.50726e-10, 13.1645, 0.00236184
9.83561, 4.04723, 8.07532e-11, 13.9154, 0.00173127
9.18602, 4.04721, 2.74193e-10, 13.2656, 0.00313409
6.82742, 4.0472, 3.47752e-11, 10.907, 0.00195266
6.39137, 4.04719, 1.11797e-10, 10.4709, 0.00240796
8.21857, 4.04718, 2.57473e-10, 12.2981, 0.00194372
8.82037, 4.04717, 1.60255e-11, 12.8999, 0.00173136
6.35686, 4.04716, 1.43811e-11, 10.4364, 0.0023833
9.05747, 4.04715, 1.09619e-11, 13.137, 0.00284408
6.97165, 4.04715, 5.72293e-12, 11.051, 0.0057394
7.69458, 4.04714, 5.98274e-12, 11.7739, 0.00305499
7.09043, 4.04714, 2.53707e-11, 11.1698, 0.00724442
7.42286, 4.04713, 4.17965e-11, 11.5022, 0.00208621
8.74814, 4.04713, 5.20812e-11, 12.8275, 0.00236159
9.31947, 4.04712, 8.66659e-11, 13.3988, 0.0028148
6.66111, 4.04712, 1.42409e-12, 10.7405, 0.00120175
7.15092, 4.04712, 1.22944e-12, 11.2301, 0.00335229
8.8874, 4.04712, 4.75949e-12, 12.9666, 0.00608333
5.08021, 4.04711, 1.13518e-11, 9.1594, 0.00361716
8.01504, 4.04711, 1.2568e-11, 12.0942, 0.00146035
7.48268, 4.04711, 2.07758e-11, 11.5619, 0.00182144
13.2669, 4.04711, 2.84999e-11, 17.3461, 0.0037065
7.85805, 4.04711, 3.47289e-13, 11.9372, 0.00109756
8.3169, 4.04711, 9.91953e-13, 12.396, 0.00247509
11.9549, 4.04711, 1.79297e-12, 16.034, 0.00219932
6.8725, 4.04711, 4.00518e-12, 10.9516, 0.00493023
4.15597, 4.0471, 1.03344e-13, 8.23504, 0.00164413
9.48079, 4.0471, 3.63094e-13, 13.5599, 0.00415062
6.87847, 4.0471, 5.77041e-13, 10.9575, 0.0018265
7.61047, 4.0471, 9.87374e-13, 11.6895, 0.00303039
9.13033, 4.0471, 1.93168e-12, 13.2093, 0.00120849
10.0342, 4.0471, 1.75134e-12, 14.1132, 0.00231405
8.12644, 4.0471, 2.65318e-12, 12.2054, 0.00277621
4.88185, 4.0471, 2.79428e-12, 8.96081, 0.00180052
10.9071, 4.0471, 9.81819e-15, 14.9861, 0.00388004
10.7818, 4.0471, 1.11856e-14, 14.8608, 0.000725775
8.06203, 4.0471, 2.53714e-14, 12.141, 0.00148913
7.87779, 4.0471, 8.4723e-14, 11.9567, 0.0045429
9.36417, 4.0471, 3.48336e-15, 13.443, 0.00193028
5.36176, 4.0471, 1.29119e-14, 9.44063, 0.00187496
6.30044, 4.0471, 3.17804e-14, 10.3793, 0.00210758
8.40969, 4.0471, 2.70444e-15, 12.4886, 0.00154892
7.55602, 4.0471, 1.99504e-15, 11.6349, 0.0018855
9.2666, 4.0471, 1.30413e-15, 13.3455, 0.0027771
7.9692, 4.0471, 1.0676e-15, 12.048, 0.00132709
8.18028, 4.0471, 6.78266e-16, 12.2591, 0.00242151
8.02697, 4.0471, 2.45563e-15, 12.1058, 0.00216224
8.17423, 4.0471, 4.97447e-15, 12.253, 0.00339137
7.48826, 4.0471, 3.90271e-16, 11.567, 0.00170549
9.54683, 4.0471, 9.58977e-16, 13.6256, 0.00589003
10.3983, 4.0471, 2.2227e-15, 14.4771, 0.00234381
7.5295, 4.0471, 3.88494e-15, 11.6082, 0.00142854
6.249, 4.0471, 3.87836e-15, 10.3277, 0.002196
9.14242, 4.0471, 1.03066e-16, 13.2211, 0.00268301
12.0105, 4.0471, 6.89574e-17, 16.0892, 0.00321628
8.95166, 4.0471, 5.79358e-17, 13.0304, 0.00300088
8.93749, 4.0471, 5.41723e-17, 13.0162, 0.00315128
8.12574, 4.0471, 4.0213e-17, 12.2045, 0.00332796
7.90843, 4.0471, 2.55858e-17, 11.9871, 0.00404539
11.9413, 4.0471, 1.98729e-17, 16.0199, 0.00137476
9.47555, 4.0471, 1.6831e-17, 13.5542, 0.00174541
7.7738, 4.0471, 5.54118e-17, 11.8524, 0.00193423
7.22137, 4.0471, 1.32995e-17, 11.3, 0.00180754
8.31948, 4.0471, 8.09696e-18, 12.3981, 0.00235196
6.92738, 4.0471, 7.77462e-18, 11.006, 0.00394138
9.03186, 4.0471, 2.58365e-18, 13.1105, 0.00353739
8.98763, 4.0471, 1.54489e-17, 13.0662, 0.00146744
