Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
2057.07, 42.8851, 2044.66, 865082, 5.5606
2054.33, 43.0402, 1949.23, 864716, 5.24571
2046.47, 43.1364, 1814.9, 864671, 4.42889
2047.08, 43.3279, 2199.09, 864554, 5.31079
2039, 43.4298, 2170.17, 863957, 5.53631
2030.66, 43.4995, 1973.08, 863627, 4.95923
2024.43, 43.5933, 1945.89, 863550, 4.92352
2028.02, 43.7743, 2192.13, 863500, 5.56878
2030.11, 43.9039, 2125.95, 863072, 4.31745
2038.55, 44.1329, 2252.05, 862869, 4.79623
2039.53, 44.2451, 2020.75, 862511, 3.76717
2039.81, 44.2708, 1997.05, 862429, 3.89681
2038.3, 44.2902, 1862.72, 862429, 3.08423
2040.17, 44.483, 2145.62, 862395, 3.49256
2060.7, 44.8763, 2670.12, 862305, 5.08348
2055.31, 45.0582, 2854.6, 862168, 6.14374
2041.01, 45.1254, 2748.69, 861713, 6.41281
2036.86, 45.2626, 2238.68, 861094, 5.7042
2034.86, 45.379, 2325.31, 861076, 4.52551
2034.8, 45.5304, 2360.48, 860776, 5.16039
2028.15, 45.6741, 2614.06, 860537, 6.64171
2016.07, 45.7637, 2768.22, 860353, 7.24731
2006.48, 45.8364, 2258.03, 859858, 6.95165
2007.83, 45.9336, 1957.82, 859500, 3.2011
2006.36, 46.1165, 2475.21, 859490, 3.93753
2019.22, 46.3251, 2262.62, 859184, 3.4771
2031.17, 46.6636, 2823.7, 858998, 5.86125
2046.27, 46.8892, 3226.32, 858930, 4.35904
2034.26, 46.9831, 2658.57, 858041, 4.65391
2024.89, 47.1139, 2590.49, 857720, 5.3371
2029.95, 47.3424, 2457.24, 857367, 5.56796
2012.99, 47.428, 2405.56, 857024, 5.0259
2002.81, 47.5202, 2066.13, 856432, 5.0532
1988.24, 47.6276, 2239.45, 856427, 5.5799
1981.78, 47.7178, 1977.57, 855851, 5.20531
1972.15, 47.838, 2153.41, 855764, 5.61581
1966.51, 47.935, 1968.24, 855345, 5.17181
1960.35, 48.0652, 1955.52, 855094, 5.25149
1957.06, 48.1794, 1770.55, 854755, 4.53463
1955.16, 48.3219, 1897.02, 854575, 5.212
1960.88, 48.4046, 1948.43, 854558, 3.98517
1958.7, 48.5721, 2054.13, 854349, 5.11034
1966.75, 48.7125, 1999.93, 854072, 3.07496
1961.31, 48.9295, 2305.15, 853990, 4.59404
1962.35, 48.971, 2267.22, 853829, 3.44387
1960.05, 49.1503, 2501.51, 853696, 4.15385
1955.95, 49.3047, 2701.65, 853583, 4.98605
1954.72, 49.484, 2585.68, 853201, 5.34597
1949.66, 49.6073, 2036.85, 852646, 4.98002
1948.19, 49.727, 1765.78, 852296, 4.03817
1946.94, 49.9037, 1954.18, 852018, 4.64034
1947.12, 50.0593, 2065.68, 851827, 4.74476
1948.24, 50.2095, 2010.54, 851539, 4.26855
1951.1, 50.3756, 2081.03, 851333, 4.31512
1953.48, 50.5647, 2108.06, 851100, 4.7351
1952.4, 50.7175, 2025.56, 850740, 4.59008
1951.21, 50.85, 2067.18, 850550, 3.94548
1950.36, 51.0347, 2125.99, 850316, 4.70756
1953.75, 51.2369, 2175.23, 850151, 4.95363
1948.35, 51.3952, 2412.43, 850043, 5.59857
1944.77, 51.5312, 2155.4, 849652, 5.32916
1943.83, 51.6987, 2337.53, 849532, 5.79132
1942.86, 51.8435, 2127.43, 848990, 5.38221
1943.06, 52.0142, 2259.41, 848666, 5.71866
1942.32, 52.1555, 2023.73, 848208, 5.09762
1942.52, 52.3207, 2117.29, 848192, 5.21697
1942.51, 52.4613, 2011.71, 847860, 4.77372
1945.39, 52.5774, 2071.07, 847696, 3.17115
1948.26, 52.8656, 2702.7, 847673, 4.64869
1944.7, 53.0587, 2627.55, 847056, 5.43964
1937.63, 53.1864, 2150, 846567, 5.42938
1935.37, 53.3267, 1892.15, 846272, 4.62046
1931.54, 53.5124, 2168.57, 846194, 5.6833
