Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.378699, 4.82189e-07, 0.102361, 878.356, 0.15497
0.378938, 4.84533e-07, 0.0644194, 878.284, 0.123054
0.379189, 4.90389e-07, 0.0551333, 878.249, 0.114853
0.379487, 4.93559e-07, 0.07006, 878.226, 0.129043
0.379747, 4.99541e-07, 0.0520819, 878.183, 0.112328
0.380053, 5.02531e-07, 0.0582401, 878.153, 0.118453
0.380321, 5.08419e-07, 0.0373565, 878.107, 0.0959502
0.380634, 5.1146e-07, 0.0366815, 878.072, 0.0947884
0.380978, 5.1843e-07, 0.0506277, 878.055, 0.112077
0.381298, 5.20991e-07, 0.0432976, 878.013, 0.103491
0.381648, 5.28172e-07, 0.0527856, 877.993, 0.115072
0.382054, 5.31035e-07, 0.0927964, 877.992, 0.151927
0.382235, 5.35268e-07, 0.100815, 877.986, 0.15908
0.382569, 5.36521e-07, 0.0643913, 877.916, 0.127215
0.382926, 5.44255e-07, 0.060517, 877.885, 0.124312
0.38334, 5.46375e-07, 0.0836775, 877.869, 0.145685
0.383698, 5.54627e-07, 0.0685944, 877.828, 0.132972
0.384112, 5.56226e-07, 0.0836052, 877.805, 0.146449
0.38447, 5.64597e-07, 0.0594082, 877.756, 0.124552
0.384883, 5.66141e-07, 0.0636715, 877.724, 0.128652
0.385241, 5.74142e-07, 0.0389529, 877.674, 0.101728
0.385651, 5.76096e-07, 0.036625, 877.638, 0.0983687
0.386098, 5.85144e-07, 0.0486022, 877.619, 0.11406
0.386506, 5.86462e-07, 0.039761, 877.577, 0.103011
0.386951, 5.95729e-07, 0.0465296, 877.553, 0.112242
0.387457, 5.9713e-07, 0.0788115, 877.545, 0.145415
0.387897, 6.08073e-07, 0.0812478, 877.52, 0.148619
0.3883, 6.0768e-07, 0.0494909, 877.456, 0.116061
0.388737, 6.17578e-07, 0.0445044, 877.423, 0.110993
0.389233, 6.18406e-07, 0.0591716, 877.401, 0.127493
0.389665, 6.28846e-07, 0.046332, 877.361, 0.113816
0.390155, 6.29238e-07, 0.0542812, 877.333, 0.122798
0.390581, 6.39563e-07, 0.0367694, 877.289, 0.102096
0.391064, 6.4022e-07, 0.0378661, 877.256, 0.103261
0.39159, 6.5215e-07, 0.0546691, 877.241, 0.124793
0.392067, 6.51394e-07, 0.0491051, 877.201, 0.118066
0.392584, 6.64228e-07, 0.062741, 877.184, 0.134267
0.393054, 6.62676e-07, 0.0489849, 877.137, 0.118529
0.393563, 6.75615e-07, 0.0550986, 877.114, 0.126561
0.394139, 6.73798e-07, 0.0897713, 877.108, 0.160955
0.394638, 6.89378e-07, 0.088772, 877.08, 0.161055
0.39487, 6.87515e-07, 0.0720343, 877.047, 0.145125
0.395368, 7.02156e-07, 0.0621779, 877.009, 0.135771
0.395928, 6.99087e-07, 0.0793049, 876.989, 0.152914
0.396412, 7.14319e-07, 0.0594374, 876.943, 0.133412
0.396959, 7.11051e-07, 0.0667309, 876.914, 0.141024
0.397433, 7.25626e-07, 0.0431616, 876.865, 0.114478
0.397966, 7.23385e-07, 0.0425443, 876.83, 0.113355
0.398547, 7.39448e-07, 0.059161, 876.815, 0.134385
0.399069, 7.3542e-07, 0.0508098, 876.773, 0.124368
0.399636, 7.52462e-07, 0.0624071, 876.754, 0.138636
0.400146, 7.47785e-07, 0.0465296, 876.705, 0.119622
0.400697, 7.64398e-07, 0.0492816, 876.679, 0.123956
0.401317, 7.59595e-07, 0.0759834, 876.667, 0.153313
0.401855, 7.79186e-07, 0.0705674, 876.634, 0.148716
0.40246, 7.71601e-07, 0.0961746, 876.621, 0.173177
0.402985, 7.9303e-07, 0.0778499, 876.577, 0.156852
0.403576, 7.84251e-07, 0.093536, 876.556, 0.171593
0.404088, 8.05639e-07, 0.0655885, 876.503, 0.144762
0.404664, 7.97697e-07, 0.0692732, 876.471, 0.148479
0.405164, 8.17072e-07, 0.0418008, 876.419, 0.116407
0.405725, 8.11686e-07, 0.0387098, 876.382, 0.111739
0.406335, 8.31752e-07, 0.0507888, 876.363, 0.128732
0.406882, 8.24792e-07, 0.0409161, 876.32, 0.115368
0.407476, 8.45281e-07, 0.047316, 876.297, 0.124861
0.408142, 8.36728e-07, 0.0791062, 876.289, 0.160776
0.40872, 8.6259e-07, 0.0805248, 876.263, 0.163154
0.40937, 8.48611e-07, 0.119228, 876.262, 0.198059
0.409658, 8.64079e-07, 0.117919, 876.248, 0.197751
0.409921, 8.56449e-07, 0.0909242, 876.204, 0.173576
0.410475, 8.83424e-07, 0.0703598, 876.158, 0.153718
0.411096, 8.704e-07, 0.0811813, 876.132, 0.164739
0.411632, 8.96351e-07, 0.0542881, 876.08, 0.135786
0.412234, 8.85384e-07, 0.0550045, 876.046, 0.136357
0.412568, 8.99787e-07, 0.0694354, 876.044, 0.153799
0.413157, 8.86366e-07, 0.0614423, 876.001, 0.144402
0.413793, 9.15406e-07, 0.0776496, 875.988, 0.163169
0.414363, 9.0044e-07, 0.0596574, 875.937, 0.142893
0.414979, 9.29212e-07, 0.0663283, 875.915, 0.151546
0.415532, 9.15522e-07, 0.0440826, 875.861, 0.123489
0.416131, 9.41312e-07, 0.0428916, 875.831, 0.122686
0.416474, 9.34875e-07, 0.0540442, 875.823, 0.137384
0.41706, 9.62654e-07, 0.0459777, 875.787, 0.127587
0.417713, 9.49083e-07, 0.0579276, 875.763, 0.142699
0.41828, 9.77582e-07, 0.0427593, 875.722, 0.123571
0.418912, 9.6443e-07, 0.0474103, 875.691, 0.129698
