E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
33.8246, 102.202, 7.80758e-13, 136.362, 0.0195549
34.9207, 102.202, 8.50189e-13, 137.458, 0.0156394
30.2152, 102.202, 8.56687e-13, 132.752, 0.00913665
34.6012, 102.202, 9.34e-13, 137.138, 0.00983543
39.2276, 102.202, 7.74282e-13, 141.765, 0.0158272
39.3988, 102.202, 1.11704e-15, 141.936, 0.00859013
39.436, 102.202, 3.34554e-15, 141.973, 0.01307
37.763, 102.202, 8.08445e-15, 140.3, 0.0231322
42.2876, 102.202, 1.43891e-14, 144.825, 0.0168495
35.5553, 102.202, 2.03346e-14, 138.092, 0.0121398
44.5143, 102.202, 1.81134e-14, 147.051, 0.00605348
27.4574, 102.202, 2.50095e-14, 129.994, 0.0187488
35.6591, 102.202, 2.61959e-14, 138.196, 0.00388069
31.0896, 102.202, 4.41604e-14, 133.627, 0.0135809
44.3165, 102.202, 3.74311e-14, 146.854, 0.0123557
33.5186, 102.202, 4.14003e-14, 136.056, 0.00822557
37.6804, 102.202, 4.21037e-14, 140.218, 0.0116047
42.4859, 102.202, 5.64065e-14, 145.023, 0.0379969
35.1832, 102.202, 4.44736e-14, 137.72, 0.0191158
36.5059, 102.202, 4.95938e-14, 139.043, 0.00810593
36.2025, 102.202, 4.40955e-14, 138.74, 0.0246519
36.5762, 102.202, 6.84094e-14, 139.113, 0.0101689
35.1218, 102.202, 5.39123e-14, 137.659, 0.00762823
36.8361, 102.202, 5.9083e-14, 139.373, 0.0131341
34.7871, 102.202, 4.60804e-14, 137.324, 0.0199596
34.7914, 102.202, 5.58767e-14, 137.329, 0.0151285
32.4082, 102.202, 5.39503e-14, 134.945, 0.00657912
33.8409, 102.202, 6.34969e-14, 136.378, 0.00584519
36.2088, 102.202, 7.06196e-14, 138.746, 0.0138124
41.6831, 102.202, 1.67687e-18, 144.22, 0.0101869
42.7763, 102.202, 7.14848e-18, 145.313, 0.0155839
35.6895, 102.202, 1.14021e-17, 138.227, 0.00774618
41.4165, 102.202, 2.52594e-17, 143.954, 0.0112546
28.6651, 102.202, 3.51305e-17, 131.202, 0.00956382
31.6151, 102.202, 5.37822e-17, 134.152, 0.00905904
36.0774, 102.202, 3.89217e-17, 138.615, 0.0110792
39.0648, 102.202, 4.5012e-19, 141.602, 0.0184562
31.0689, 102.202, 1.44336e-18, 133.606, 0.0121265
25.4689, 102.202, 3.20117e-18, 128.006, 0.011639
27.8157, 102.202, 4.48903e-18, 130.353, 0.00685361
43.6824, 102.202, 8.20525e-20, 146.22, 0.00859934
41.3015, 102.202, 4.68627e-19, 143.839, 0.00801781
32.3133, 102.202, 1.06352e-18, 134.85, 0.00704621
39.0214, 102.202, 7.21322e-20, 141.559, 0.00589717
34.3081, 102.202, 5.79508e-20, 136.845, 0.0119026
34.1348, 102.202, 1.22904e-19, 136.672, 0.00545911
41.0137, 102.202, 3.60366e-19, 143.551, 0.00442771
35.3837, 102.202, 6.99594e-19, 137.921, 0.00487882
39.7917, 102.202, 8.41571e-19, 142.329, 0.00916601
34.8861, 102.202, 1.20455e-20, 137.423, 0.00745422
28.3547, 102.202, 6.78187e-20, 130.892, 0.00800853
29.8902, 102.202, 1.067e-19, 132.427, 0.031283
41.1709, 102.202, 7.1901e-21, 143.708, 0.00998774
37.2332, 102.202, 2.38928e-20, 139.77, 0.0143497
37.6849, 102.202, 4.80099e-20, 140.222, 0.0173228
43.4396, 102.202, 7.19524e-20, 145.977, 0.0139256
36.5419, 102.202, 1.18057e-19, 139.079, 0.00847273
32.3253, 102.202, 1.44729e-19, 134.862, 0.0101576
28.0929, 102.202, 1.35313e-19, 130.63, 0.00950472
32.6378, 102.202, 1.82959e-19, 135.175, 0.0100299
42.2785, 102.202, 7.49243e-22, 144.816, 0.00537087
38.8873, 102.202, 6.15248e-22, 141.424, 0.00771737
35.7135, 102.202, 2.56895e-21, 138.251, 0.00357237
42.4304, 102.202, 5.29016e-21, 144.968, 0.00917285
33.3599, 102.202, 5.78416e-21, 135.897, 0.00780787
42.5367, 102.202, 1.17536e-20, 145.074, 0.0278197
33.7521, 102.202, 1.32202e-20, 136.289, 0.01034
33.594, 102.202, 1.83768e-20, 136.131, 0.0161317
41.46, 102.202, 1.70776e-20, 143.997, 0.00886811
34.6214, 102.202, 1.72803e-20, 137.159, 0.0189395
41.3986, 102.202, 2.47005e-20, 143.936, 0.0140075
37.8518, 102.202, 2.18014e-20, 140.389, 0.0278478
36.7936, 102.202, 4.18394e-20, 139.331, 0.00992963
35.1248, 102.202, 3.72952e-20, 137.662, 0.0283042
36.4509, 102.202, 3.82531e-20, 138.988, 0.0112416
28.3311, 102.202, 3.68949e-20, 130.868, 0.00642921
37.5993, 102.202, 3.99849e-20, 140.136, 0.0111125
39.9567, 102.202, 3.64886e-20, 142.494, 0.0111914
37.2912, 102.202, 3.89885e-20, 139.828, 0.00643037
33.4934, 102.202, 7.37668e-24, 136.031, 0.00594941
33.8509, 102.202, 1.39289e-23, 136.388, 0.00993815
37.7183, 102.202, 3.19228e-24, 140.255, 0.0144242
30.3197, 102.202, 9.89233e-24, 132.857, 0.0117069
39.02, 102.202, 2.08748e-23, 141.557, 0.00948687
43.4365, 102.202, 4.15226e-23, 145.974, 0.00742698
23.0797, 102.202, 4.31661e-23, 125.617, 0.0197079
37.9913, 102.202, 8.26979e-23, 140.528, 0.0154868
34.3271, 102.202, 9.98976e-23, 136.864, 0.010562
47.3976, 102.202, 1.24124e-22, 149.935, 0.039551
41.8152, 102.202, 1.19135e-22, 144.352, 0.0112398
40.0685, 102.202, 1.28225e-22, 142.606, 0.00936185
37.5514, 102.202, 1.20559e-22, 140.089, 0.00745997
45.0421, 102.202, 1.33524e-22, 147.579, 0.0103137
32.9249, 102.202, 1.35144e-22, 135.462, 0.0225359
40.4741, 102.202, 1.73204e-22, 143.011, 0.0113324
26.4475, 102.202, 1.25066e-22, 128.985, 0.0196367
39.4008, 102.202, 1.43198e-22, 141.938, 0.00968546
38.8671, 102.202, 1.21781e-22, 141.404, 0.0108312
38.0097, 102.202, 1.38752e-22, 140.547, 0.00936061
36.0481, 102.202, 1.17497e-22, 138.585, 0.0165963
39.2102, 102.202, 1.33447e-22, 141.747, 0.0193965
38.6784, 102.202, 1.06388e-22, 141.216, 0.00558086
41.5254, 102.202, 1.34514e-22, 144.062, 0.0108614
38.1755, 102.202, 1.42108e-22, 140.713, 0.0100555
39.0912, 102.202, 1.24721e-22, 141.628, 0.0104679
38.9711, 102.202, 1.64477e-28, 141.508, 0.0110736
36.8516, 102.202, 6.5791e-29, 139.389, 0.0158809
35.2763, 102.202, 0, 137.813, 0.0129904
36.0624, 102.202, 0, 138.6, 0.0171059
29.6996, 102.202, 3.28955e-28, 132.237, 0.00876987
36.7274, 102.202, 2.30268e-28, 139.264, 0.00690437
30.4343, 102.202, 3.28955e-29, 132.971, 0.00995097
30.7004, 102.202, 1.41451e-27, 133.238, 0.00530883
45.8406, 102.202, 1.31582e-28, 148.378, 0.0261324
35.8931, 102.202, 3.28955e-29, 138.43, 0.00853404
32.8466, 102.202, 1.74346e-27, 135.384, 0.0139392
39.591, 102.202, 0, 142.128, 0.0133393
40.3162, 102.202, 6.5791e-29, 142.853, 0.00847647
41.3156, 102.202, 0, 143.853, 0.00340902
36.2316, 102.202, 0, 138.769, 0.0288358
32.1867, 102.202, 3.28955e-29, 134.724, 0.00769768
45.8997, 102.202, 0, 148.437, 0.0143771
36.1696, 102.202, 0, 138.707, 0.00610327
41.7341, 102.202, 0, 144.271, 0.01607
33.2673, 102.202, 0, 135.804, 0.00789021
42.9405, 102.202, 0, 145.478, 0.0105251
35.3944, 102.202, 3.28955e-29, 137.931, 0.00629842
37.6473, 102.202, 0, 140.184, 0.00532589
42.0278, 102.202, 0, 144.565, 0.00523781
36.2988, 102.202, 0, 138.836, 0.0105595
36.8575, 102.202, 0, 139.395, 0.0065335
33.2412, 102.202, 0, 135.778, 0.00756299
39.2016, 102.202, 0, 141.739, 0.0135682
41.2906, 102.202, 0, 143.828, 0.0046758
43.4616, 102.202, 0, 145.999, 0.00518773
35.7058, 102.202, 0, 138.243, 0.0246829
42.104, 102.202, 0, 144.641, 0.0286991
41.8784, 102.202, 0, 144.415, 0.00796143
33.0424, 102.202, 0, 135.58, 0.00464351
41.284, 102.202, 0, 143.821, 0.00931884
42.612, 102.202, 0, 145.149, 0.0160387
31.7193, 102.202, 0, 134.256, 0.00554506
30.9792, 102.202, 0, 133.516, 0.00654646
42.0364, 102.202, 0, 144.574, 0.00751595
43.3758, 102.202, 0, 145.913, 0.00949934
31.8785, 102.202, 0, 134.416, 0.0208757
34.6704, 102.202, 0, 137.208, 0.0251956
38.5884, 102.202, 0, 141.126, 0.0171736
43.2671, 102.202, 0, 145.804, 0.00694154
37.0295, 102.202, 0, 139.567, 0.0109992
36.7186, 102.202, 0, 139.256, 0.00974307
33.4857, 102.202, 0, 136.023, 0.0129187
32.0154, 102.202, 0, 134.553, 0.0113524
31.5103, 102.202, 0, 134.047, 0.00689101
40.4833, 102.202, 0, 143.02, 0.0110883
36.6595, 102.202, 0, 139.197, 0.0259592
41.0707, 102.202, 0, 143.608, 0.00509373
33.4747, 102.202, 0, 136.012, 0.0101962
42.9472, 102.202, 0, 145.484, 0.0105517
37.0071, 102.202, 0, 139.544, 0.0159753
34.2566, 102.202, 0, 136.794, 0.016347
34.9182, 102.202, 0, 137.455, 0.0209326
32.2158, 102.202, 0, 134.753, 0.0077909
41.0483, 102.202, 0, 143.585, 0.0261639
38.3973, 102.202, 0, 140.934, 0.00974166
38.9315, 102.202, 0, 141.469, 0.0110082
40.6561, 102.202, 0, 143.193, 0.00434686
39.6377, 102.202, 0, 142.175, 0.00723377
37.8887, 102.202, 0, 140.426, 0.00924739
30.7534, 102.202, 0, 133.29, 0.0341904
35.6459, 102.202, 0, 138.183, 0.00817335
33.6054, 102.202, 0, 136.143, 0.0210535
40.9149, 102.202, 0, 143.452, 0.0120315
39.2188, 102.202, 0, 141.756, 0.00452753
37.3844, 102.202, 0, 139.922, 0.0109256
37.4223, 102.202, 0, 139.959, 0.00597383
42.3471, 102.202, 0, 144.884, 0.00631673
33.4658, 102.202, 0, 136.003, 0.0282473
40.047, 102.202, 0, 142.584, 0.00728717
43.9255, 102.202, 0, 146.463, 0.00992465
45.1847, 102.202, 0, 147.722, 0.00545828
45.3223, 102.202, 0, 147.859, 0.031481
40.5126, 55.6701, 26.643, 126.892, 0.110839
31.9758, 96.7259, 9.8823, 154.961, 0.112483
34.2605, 97.0684, 2.08337, 169.383, 0.0316481
36.7143, 97.7459, 1.12247, 174.475, 0.0192188
33.4345, 97.3147, 0.927241, 154.335, 0.02138
33.2874, 97.5109, 0.800063, 140.2, 0.0251179
49.8955, 97.3356, 0.855014, 149.397, 0.0109499
34.6459, 97.34, 0.790548, 133.245, 0.0485903
36.6664, 97.2899, 0.727744, 135.044, 0.0192166
36.7061, 97.2606, 0.424052, 134.758, 0.00762928
43.6641, 97.2372, 0.465083, 141.736, 0.00825783
40.7008, 97.2181, 0.376401, 138.666, 0.00899132
31.8054, 97.2023, 0.000160733, 129.378, 0.00510449
37.5085, 96.7906, 0.00193912, 134.667, 0.00463643
38.9621, 96.477, 0.00600787, 135.784, 0.0122296
34.8633, 96.2266, 0.000659694, 131.43, 0.0114799
30.1814, 95.9658, 0.00201424, 126.489, 0.0137953
34.1048, 95.758, 0.000480762, 130.205, 0.00926773
35.2054, 95.5558, 0.00195509, 131.106, 0.00451578
41.4886, 95.3908, 0.00251242, 137.226, 0.00780414
41.6569, 95.2548, 0.00555072, 137.262, 0.009545
34.6238, 95.1419, 0.00798934, 130.102, 0.00549387
34.0688, 95.0449, 0.00826084, 129.451, 0.00628277
41.4568, 94.9633, 0.0115067, 136.761, 0.00693282
35.7395, 94.8944, 4.00094e-05, 130.964, 0.00246427
35.6141, 94.808, 6.21897e-05, 130.753, 0.00773921
39.1264, 94.7325, 0.000193968, 134.19, 0.0104505
39.1678, 94.6679, 0.000430177, 134.168, 0.00798924
36.3801, 94.6123, 0.000667548, 131.318, 0.00848704
30.8868, 94.5637, 0.000890905, 125.776, 0.0112311
30.0968, 94.5218, 1.33449e-05, 124.943, 0.0100555
37.3706, 94.4812, 5.91583e-05, 132.176, 0.0223499
42.8683, 94.446, 0.000175123, 137.639, 0.00525737
34.914, 94.4154, 0.000218301, 129.654, 0.00997301
32.2805, 94.3887, 0.000312101, 126.994, 0.00677932
30.4961, 94.3655, 0.000314852, 125.184, 0.0103635
33.1157, 94.3451, 0.000497128, 127.784, 0.0114797
33.313, 94.3273, 0.000634351, 127.963, 0.0056388
34.4443, 94.3117, 0.000585361, 129.079, 0.00958861
33.8935, 94.298, 0.00101369, 128.515, 0.00802632
47.5351, 94.2861, 0.000896023, 142.144, 0.0125817
35.8109, 94.2756, 0.000673485, 130.41, 0.00671978
45.7706, 94.2665, 0.000685202, 140.359, 0.00915632
36.5442, 94.2584, 0.000896786, 131.125, 0.0136665
50.3856, 94.2513, 0.0014587, 144.96, 0.0380811
37.4066, 94.2451, 0.00127196, 131.975, 0.0166065
28.5758, 94.2396, 0.000951017, 123.138, 0.0142785
35.3241, 94.2348, 0.00131927, 129.882, 0.0219219
33.6056, 94.2306, 0.000971272, 128.159, 0.0135411
35.6493, 94.2269, 0.00104858, 130.199, 0.0156308
33.3078, 94.2237, 0.00109667, 127.854, 0.00610266
39.0773, 94.2208, 0.000976586, 133.621, 0.0074045
38.8462, 94.2183, 0.00131687, 133.387, 0.00615256
41.2515, 94.2161, 0.00112484, 135.79, 0.0043142
37.6084, 94.2141, 0.00129023, 132.145, 0.00778677
32.2646, 94.2124, 0.000892882, 126.799, 0.00905952
37.1267, 94.2109, 0.00102628, 131.66, 0.00800912
43.1072, 94.2096, 0.00107193, 137.639, 0.012884
38.5582, 94.2084, 0.00132394, 133.089, 0.0148576
45.036, 94.2074, 0.000963545, 139.566, 0.00609311
35.0109, 94.2065, 0.00114049, 129.54, 0.00614173
37.3129, 94.2057, 0.00119501, 131.841, 0.0313689
26.5438, 94.205, 6.05042e-09, 121.07, 0.014901
33.2562, 94.2043, 2.00834e-08, 127.782, 0.0181884
33.073, 94.2037, 4.06096e-08, 127.598, 0.016498
33.4224, 94.2032, 7.40289e-08, 127.947, 0.0136
39.5096, 94.2027, 7.95072e-08, 134.034, 0.00968509
40.0009, 94.2023, 1.06858e-07, 134.525, 0.0116537
38.7961, 94.2019, 1.33804e-07, 133.319, 0.00711028
34.5067, 94.2016, 1.77741e-07, 129.03, 0.0165228
38.5514, 94.2013, 1.74697e-07, 133.074, 0.00896228
36.9092, 94.2011, 2.02704e-07, 131.432, 0.0117322
35.7752, 94.2009, 2.3408e-07, 130.297, 0.00871231
43.9009, 94.2007, 2.2886e-07, 138.423, 0.03169
39.3459, 94.2005, 2.35162e-07, 133.868, 0.00620936
29.849, 94.2004, 2.96616e-07, 124.371, 0.0152007
34.8932, 94.2002, 2.5314e-07, 129.415, 0.00980532
33.4878, 94.2001, 2.9858e-07, 128.009, 0.00781383
37.3499, 94.2, 3.26384e-07, 131.871, 0.0260364
30.2399, 94.1999, 3.3827e-07, 124.761, 0.00734944
39.2162, 94.1998, 3.67056e-07, 133.737, 0.00838288
43.4713, 94.1998, 3.61564e-07, 137.992, 0.0125436
31.0803, 94.1997, 3.57484e-07, 125.601, 0.0121817
45.1522, 94.1997, 3.50262e-07, 139.673, 0.00658215
33.6262, 94.1996, 2.2402e-11, 128.147, 0.0137036
33.443, 94.1996, 6.42121e-11, 127.964, 0.0198731
35.6488, 94.1995, 1.30149e-10, 130.17, 0.00373155
37.4563, 94.1995, 2.65875e-10, 131.977, 0.00958274
43.4194, 94.1995, 4.6378e-10, 137.94, 0.0281266
42.0215, 94.1995, 3.81689e-10, 136.542, 0.00593148
27.4932, 94.1994, 5.40583e-10, 122.014, 0.0111009
39.9641, 94.1994, 6.17446e-10, 134.485, 0.0155575
34.668, 94.1994, 6.8254e-10, 129.189, 0.0137253
38.6398, 94.1994, 7.17407e-10, 133.16, 0.0207135
34.4144, 94.1994, 9.21331e-10, 128.935, 0.00630769
41.7217, 94.1994, 1.22511e-09, 136.242, 0.00772698
41.4439, 94.1993, 8.76348e-10, 135.965, 0.00982901
32.7173, 94.1993, 6.61578e-10, 127.238, 0.00736047
43.153, 94.1993, 9.70415e-10, 137.674, 0.0165795
39.2036, 94.1993, 8.37427e-10, 133.724, 0.00982043
32.0892, 94.1993, 1.01975e-09, 126.61, 0.0161816
37.918, 94.1993, 9.61766e-10, 132.439, 0.00898168
37.7873, 94.1993, 1.27978e-09, 132.308, 0.00593732
37.2232, 94.1993, 9.40469e-10, 131.744, 0.00603762
33.4092, 94.1993, 1.30078e-09, 127.93, 0.00882142
32.4525, 94.1993, 1.06739e-13, 126.973, 0.0117045
30.7534, 94.1993, 3.10915e-13, 125.274, 0.00813673
37.1018, 94.1993, 8.42295e-13, 131.622, 0.00920277
35.0493, 94.1993, 1.52391e-12, 129.57, 0.0110629
33.684, 94.1993, 1.6613e-12, 128.205, 0.00746321
30.7246, 94.1993, 2.33127e-12, 125.245, 0.0104731
42.4985, 94.1993, 2.47884e-12, 137.019, 0.00801748
43.9865, 94.1993, 2.79292e-12, 138.507, 0.00786984
31.0531, 94.1993, 3.51383e-12, 125.574, 0.022899
35.5469, 94.1993, 1.12748e-14, 130.067, 0.0267089
43.7536, 94.1993, 3.78869e-14, 138.274, 0.00861614
32.8601, 94.1993, 5.14377e-14, 127.381, 0.00984448
33.7184, 94.1993, 9.47438e-14, 128.239, 0.0148842
35.7242, 94.1993, 1.6397e-13, 130.245, 0.0121317
37.7312, 94.1993, 2.3528e-13, 132.252, 0.0155506
38.0522, 94.1993, 2.18171e-13, 132.573, 0.00547156
36.3866, 94.1993, 3.45111e-13, 130.907, 0.0121754
43.1478, 94.1993, 3.00532e-13, 137.668, 0.00758524
34.2917, 94.1993, 3.35441e-13, 128.812, 0.0176508
37.8305, 94.1993, 4.1629e-13, 132.351, 0.0113089
44.0833, 94.1993, 3.57849e-13, 138.604, 0.00505744
32.6918, 94.1993, 4.18276e-13, 127.212, 0.00902222
31.6579, 94.1993, 4.27076e-13, 126.178, 0.00738308
36.7325, 94.1993, 5.27976e-13, 131.253, 0.00825597
45.014, 94.1993, 6.7913e-13, 139.535, 0.00836488
32.2182, 94.1993, 1.59476e-16, 126.739, 0.00972941
36.4341, 94.1993, 1.3338e-16, 130.955, 0.0196886
38.4447, 94.1993, 4.63789e-16, 132.965, 0.025287
36.3486, 94.1993, 8.47368e-16, 130.869, 0.00679067
32.4353, 94.1993, 1.43421e-15, 126.956, 0.00656124
39.4737, 94.1993, 1.90004e-15, 133.994, 0.00736842
33.7751, 94.1993, 3.76035e-17, 128.296, 0.00771081
32.2689, 94.1993, 2.94653e-17, 126.789, 0.00522239
48.3365, 94.1993, 1.93651e-17, 142.857, 0.00550931
47.1071, 94.1993, 5.47055e-17, 141.628, 0.018277
32.6108, 94.1993, 1.11558e-17, 127.131, 0.0077192
41.678, 94.1993, 5.41384e-17, 136.199, 0.0156454
32.3597, 94.1993, 8.93581e-17, 126.88, 0.0114129
31.1273, 94.1993, 1.15307e-16, 125.648, 0.00831824
30.325, 94.1993, 1.75071e-16, 124.845, 0.0186751
30.5167, 94.1993, 2.90754e-16, 125.037, 0.0119654
44.9421, 94.1993, 2.25407e-16, 139.463, 0.0115741
39.0877, 94.1993, 3.18534e-16, 133.608, 0.0145454
37.9569, 94.1993, 1.63319e-18, 132.477, 0.0243815
40.3694, 94.1993, 7.25755e-18, 134.89, 0.014426
37.5264, 94.1993, 1.25369e-17, 132.047, 0.0107515
36.4516, 94.1993, 2.0725e-17, 130.972, 0.0123573
39.3662, 94.1993, 2.27381e-17, 133.887, 0.00644185
33.5223, 94.1993, 4.30822e-17, 128.043, 0.00720053
43.5319, 94.1993, 3.59376e-17, 138.052, 0.010827
34.9552, 94.1993, 3.16267e-19, 129.476, 0.0107034
37.4558, 94.1993, 9.19331e-19, 131.976, 0.00613929
29.3952, 94.1993, 1.25061e-19, 123.916, 0.00875629
39.7779, 94.1993, 6.58641e-19, 134.298, 0.00600724
33.8601, 94.1993, 1.02457e-18, 128.381, 0.0138849
44.4137, 94.1993, 2.19356e-18, 138.934, 0.00616005
31.1295, 94.1993, 2.63714e-18, 125.65, 0.00497746
41.7286, 94.1993, 3.35828e-18, 136.249, 0.00891697
37.7237, 94.1993, 4.13248e-18, 132.244, 0.0139015
38.7806, 94.1993, 4.87492e-18, 133.301, 0.00837693
43.6767, 94.1993, 6.04249e-18, 138.197, 0.00822028
35.2809, 94.1993, 4.45603e-18, 129.801, 0.0110143
44.0345, 94.1993, 1.39438e-20, 138.555, 0.0114087
45.3116, 94.1993, 3.61902e-20, 139.832, 0.00919575
31.0351, 94.1993, 7.70238e-21, 125.556, 0.0084195
38.9433, 94.1993, 2.74207e-20, 133.464, 0.0162093
40.2044, 94.1993, 4.30628e-21, 134.725, 0.00680706
35.111, 94.1993, 2.49064e-20, 129.632, 0.00835558
37.664, 94.1993, 3.96908e-20, 132.185, 0.00639649
34.9102, 94.1993, 5.50268e-20, 129.431, 0.0154711
39.6949, 94.1993, 7.90977e-20, 134.215, 0.0070802
37.7029, 94.1993, 8.28789e-20, 132.223, 0.00520022
40.9473, 94.1993, 1.34608e-19, 135.468, 0.00759905
40.4408, 94.1993, 1.26623e-19, 134.961, 0.0068144
41.8624, 94.1993, 1.47298e-19, 136.383, 0.00361881
35.6292, 94.1993, 4.91828e-22, 130.15, 0.0110357
35.2258, 94.1993, 1.79284e-21, 129.746, 0.00816695
36.0164, 94.1993, 2.45747e-21, 130.537, 0.00788829
41.5007, 94.1993, 5.68368e-21, 136.021, 0.0172839
32.9758, 94.1993, 1.72068e-22, 127.496, 0.0144738
41.0686, 94.1993, 5.96506e-22, 135.589, 0.0150315
35.1958, 94.1993, 1.03672e-21, 129.716, 0.0240003
32.8291, 94.1993, 1.17007e-22, 127.35, 0.00978951
41.3736, 94.1993, 2.97353e-22, 135.894, 0.035794
45.6197, 94.1993, 5.68154e-22, 140.14, 0.0145207
35.8611, 94.1993, 7.12217e-22, 130.382, 0.00625989
37.8796, 94.1993, 7.50567e-22, 132.4, 0.0120203
42.388, 94.1993, 1.145e-21, 136.909, 0.00876444
35.333, 94.1993, 1.59332e-21, 129.854, 0.0145052
35.4416, 94.1993, 1.99512e-21, 129.962, 0.0170245
44.6807, 94.1993, 2.41872e-21, 139.201, 0.0167944
35.1798, 94.1993, 2.39893e-21, 129.7, 0.00489087
35.4895, 94.1993, 6.42459e-24, 130.01, 0.00443764
41.926, 94.1993, 1.92605e-23, 136.447, 0.0111651
39.3342, 94.1993, 2.16337e-24, 133.855, 0.00671538
34.8626, 94.1993, 8.04963e-24, 129.383, 0.00864889
40.3905, 94.1993, 2.08215e-23, 134.911, 0.0166133
35.218, 94.1993, 4.45088e-23, 129.739, 0.0111463
34.9154, 94.1993, 5.70981e-23, 129.436, 0.014842
34.7858, 94.1993, 8.6855e-23, 129.306, 0.00997979
42.7927, 94.1993, 9.35672e-23, 137.313, 0.0178241
37.1383, 94.1993, 1.15882e-22, 131.659, 0.00646741
27.6005, 94.1993, 8.31084e-23, 122.121, 0.00807877
33.4316, 94.1993, 9.95487e-23, 127.952, 0.0105917
34.5322, 94.1993, 1.0153e-22, 129.053, 0.00177904
36.5554, 94.1993, 7.3102e-23, 131.076, 0.00601093
37.7727, 94.1993, 9.4775e-23, 132.293, 0.00871192
32.5206, 94.1993, 9.75261e-23, 127.041, 0.00773325
43.6674, 94.1993, 9.10322e-23, 138.188, 0.00973013
36.1108, 94.1993, 6.25014e-28, 130.631, 0.00488941
32.4171, 94.1993, 2.30268e-27, 126.938, 0.0174372
33.7539, 94.1993, 7.23701e-27, 128.274, 0.00513169
36.48, 94.1993, 7.3357e-27, 131.001, 0.0239628
39.5506, 94.1993, 1.02634e-26, 134.071, 0.00856971
35.9047, 94.1993, 4.60537e-27, 130.425, 0.010235
29.8328, 94.1993, 1.65793e-26, 124.353, 0.00732455
37.8925, 94.1993, 9.5068e-27, 132.413, 0.00817086
43.0091, 94.1993, 1.88491e-26, 137.53, 0.0180226
36.2032, 94.1993, 6.5791e-29, 130.724, 0.00778701
40.0991, 94.1993, 6.5791e-29, 134.62, 0.0109897
34.6352, 94.1993, 1.97373e-28, 129.156, 0.0107434
26.8112, 94.1993, 9.86865e-29, 121.332, 0.00849503
37.0525, 94.1993, 0, 131.573, 0.0160911
40.1382, 94.1993, 0, 134.659, 0.0201061
30.4547, 94.1993, 3.28955e-29, 124.975, 0.00895153
33.9289, 94.1993, 3.28955e-29, 128.449, 0.0112327
39.6269, 94.1993, 0, 134.147, 0.0181564
33.1544, 94.1993, 6.5791e-29, 127.675, 0.00793701
30.5136, 94.1993, 0, 125.034, 0.0138559
31.828, 94.1993, 0, 126.349, 0.0115433
35.8641, 94.1993, 9.86865e-29, 130.385, 0.00882711
43.3936, 94.1993, 2.30268e-28, 137.914, 0.0304234
42.0645, 94.1993, 3.28955e-29, 136.585, 0.0330995
40.124, 94.1993, 3.28955e-29, 134.645, 0.00593213
42.1101, 94.1993, 1.31582e-28, 136.631, 0.00799522
32.6833, 94.1993, 6.5791e-29, 127.204, 0.0170194
35.0873, 94.1993, 3.28955e-29, 129.608, 0.0192307
37.694, 94.1993, 3.28955e-29, 132.215, 0.0046456
41.316, 94.1993, 3.28955e-29, 135.837, 0.00836573
33.4715, 94.1993, 3.6185e-28, 127.992, 0.0105304
40.0645, 94.1993, 1.31582e-28, 134.585, 0.0153319
34.7857, 94.1993, 1.97373e-28, 129.306, 0.00931487
36.2344, 94.1993, 1.31582e-28, 130.755, 0.0106442
44.6583, 94.1993, 2.63164e-28, 139.179, 0.00886243
40.6638, 94.1993, 0, 135.184, 0.00658568
35.1696, 94.1993, 3.28955e-28, 129.69, 0.00542958
38.6864, 94.1993, 3.28955e-29, 133.207, 0.00370948
33.0843, 94.1993, 9.86865e-29, 127.605, 0.00664503
36.3093, 94.1993, 3.28955e-29, 130.83, 0.0106712
35.5963, 94.1993, 9.86865e-29, 130.117, 0.00765166
31.4138, 94.1993, 1.31582e-28, 125.934, 0.0103758
42.3285, 94.1993, 1.64477e-28, 136.849, 0.0119834
38.2337, 94.1993, 3.28955e-29, 132.754, 0.0175559
40.901, 94.1993, 6.5791e-29, 135.422, 0.0143287
30.1991, 94.1993, 9.86865e-29, 124.72, 0.0125349
35.3596, 94.1993, 6.5791e-29, 129.88, 0.0125648
42.372, 94.1993, 9.86865e-29, 136.893, 0.00610496
33.854, 94.1993, 0, 128.375, 0.0164858
34.8476, 94.1993, 0, 129.368, 0.00856222
40.8856, 94.1993, 0, 135.406, 0.0167235
26.9659, 94.1993, 0, 121.486, 0.0168974
38.1502, 94.1993, 0, 132.671, 0.00936549
35.2473, 94.1993, 0, 129.768, 0.00892659
28.2832, 94.1993, 0, 122.804, 0.0191894
37.6958, 94.1993, 0, 132.216, 0.0121658
45.7191, 94.1993, 0, 140.24, 0.00914019
35.0747, 94.1993, 0, 129.595, 0.0124757
34.7349, 94.1993, 0, 129.255, 0.0117744
37.3059, 94.1993, 0, 131.826, 0.00911633
34.0137, 94.1993, 0, 128.534, 0.00728489
41.4565, 94.1993, 0, 135.977, 0.00241177
41.7845, 94.1993, 0, 136.305, 0.0138308
42.5111, 94.1993, 0, 137.032, 0.0094355
41.0144, 94.1993, 0, 135.535, 0.0138696
38.1801, 94.1993, 0, 132.701, 0.0188735
45.7956, 94.1993, 0, 140.316, 0.0095136
40.6395, 94.1993, 0, 135.16, 0.00890488
35.3326, 94.1993, 0, 129.853, 0.00998315
