Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
8697.29, 25.0166, 1895.76, 883336, 4.2444
8696.96, 25.0946, 1774.24, 883076, 3.82436
8697.97, 25.1924, 1844.26, 882878, 3.85285
8699.04, 25.2931, 2041.95, 882827, 4.1892
8700.1, 25.3845, 1984.4, 882502, 4.22613
8705.26, 25.4702, 2193.16, 882494, 3.21432
8715.3, 25.6764, 2430.92, 882300, 3.9161
8715.45, 25.8104, 2567.2, 882206, 5.31028
8715.04, 25.9333, 2985.25, 882180, 6.94786
8744.4, 26.2395, 2463.78, 881423, 5.89297
8742.67, 26.3504, 2312.46, 880924, 6.53115
8742.14, 26.3578, 2309.86, 880872, 5.20927
8736.49, 26.4629, 2409.75, 880808, 6.52406
8733.18, 26.5655, 2711.22, 880740, 7.50633
8729.67, 26.659, 2443.1, 880203, 7.35249
8728.67, 26.7561, 2103.93, 879566, 5.91963
8728.54, 26.8606, 1986.8, 879226, 5.62823
8725.8, 26.9608, 2219.76, 879176, 6.10722
8722.02, 27.0348, 1983.19, 878704, 5.53909
8721.29, 27.1425, 2110.31, 878695, 5.79276
8719.02, 27.2221, 1901.08, 878250, 5.0613
8718.14, 27.3246, 1964.6, 877928, 5.1007
8716.36, 27.423, 2203.89, 877894, 5.75602
8715.38, 27.5156, 2075.95, 877508, 5.468
8713.68, 27.6096, 2241.36, 877506, 5.9507
8712.98, 27.7015, 2038.8, 877135, 5.43658
8711.79, 27.7935, 2151.61, 876959, 5.62995
8712.32, 27.8886, 1941.34, 876512, 4.90588
8712.18, 27.9849, 2040.2, 876344, 4.9591
8714.21, 28.0863, 1943.85, 876033, 5.521
8743.7, 28.2686, 2025.61, 876013, 3.74224
8732.27, 28.389, 2309.89, 875842, 4.88451
8730.76, 28.478, 2062.57, 875353, 4.5182
8726.6, 28.5653, 2175.71, 875176, 5.2737
8728.71, 28.6224, 2244.84, 875174, 3.36325
8734.37, 28.8029, 2351.66, 874935, 3.92075
8736.46, 28.9718, 2692.82, 874862, 4.93785
8739.61, 29.1351, 2734.75, 874748, 5.5568
8738.21, 29.2587, 2617.99, 874256, 6.31722
8739.48, 29.3129, 2453.93, 873914, 3.73293
8747.77, 29.4972, 2569.84, 873854, 4.89087
8750.37, 29.5729, 2429.5, 873670, 3.32524
8759.02, 29.8033, 2685.19, 873532, 4.01422
8743.05, 29.8687, 2391.98, 873008, 4.81984
8738.9, 29.91, 2528.84, 872884, 3.40673
8727.87, 29.9999, 2547.35, 872579, 3.87505
8724.93, 30.1008, 2356.74, 872069, 3.7426
8724.42, 30.1942, 2251.47, 871823, 3.50499
8725.27, 30.3126, 2413.9, 871629, 3.79513
8739.25, 30.5535, 2577.72, 871390, 5.06253
8757.34, 30.7302, 2415.46, 870930, 4.25239
8773.66, 30.9475, 2504.56, 870780, 3.9856
8757.19, 31.0666, 2685.35, 870692, 5.75199
8745.62, 31.1363, 2762.07, 870298, 6.49548
8757.58, 31.3428, 3061.4, 870215, 6.2189
8756.11, 31.4779, 3077.3, 869798, 7.0912
8759.7, 31.5884, 2981.7, 869205, 5.35167
8742.34, 31.6406, 2603.52, 868646, 5.61839
8738.87, 31.7515, 2469.83, 868454, 6.45077
8736.86, 31.8558, 2311.47, 868026, 6.3918
8736.36, 31.9822, 2600.39, 867880, 7.44933
8736.91, 32.0933, 2590.22, 867569, 7.79827
8779.42, 32.374, 2674.31, 867496, 3.3168
8746.21, 32.4275, 2967.55, 867299, 4.7341
8753.7, 32.6035, 2963.13, 867202, 4.64406
8752.06, 32.7515, 2980.44, 866955, 5.99262
8749.72, 32.8643, 3180.97, 866584, 6.97867
8749.42, 32.9857, 2892.16, 866151, 7.13439
8749.16, 33.0764, 3101.78, 866046, 6.08619
8745.36, 33.1774, 2863.74, 865515, 7.4964
8737.98, 33.255, 2787.51, 865388, 7.9382
8734.67, 33.3417, 2354.64, 864673, 6.90612
8732.97, 33.4469, 2463.28, 864501, 7.13786
8735.92, 33.5749, 2235.14, 863905, 6.15237
8733.26, 33.6676, 2209.42, 863663, 6.12604
8732.18, 33.764, 2041.45, 863206, 5.06456
8730.15, 33.8588, 1972.25, 862940, 4.81908
8729.31, 33.9495, 1928.96, 862776, 4.0982
8732.42, 34.0567, 2042.77, 862660, 3.97428
8739.01, 34.1174, 2120.87, 2.56079e+06, 9.54288
8935.37, 35.4951, 7115.54, 2.55965e+06, 9.97829
9195.62, 37.2284, 12077.1, 2.55677e+06, 12.522
9380.88, 38.759, 12399.7, 2.55095e+06, 14.8028
9609.62, 40.4471, 15905, 2.54792e+06, 19.7461
9787.02, 42.0293, 18490.3, 2.54406e+06, 22.8221
