E_Curvature, E_Area, E_Regularization, E_Total ((pN.nm)), Mean Force (pN)
17.7043, 57.9426, 0, 80.7858, 0.00907753
15.5797, 6.90169, 82.7493, 106.532, 0.0707316
14.0708, 63.2667, 39.483, 118.176, 0.160402
14.7937, 50.5403, 13.3458, 80.0115, 0.196777
14.4632, 51.4565, 4.30045, 71.5598, 0.169952
15.957, 51.4361, 1.54699, 70.2666, 0.0663672
20.1122, 51.3956, 0.535601, 73.3697, 0.0238019
14.6957, 51.3615, 0.537811, 67.9158, 0.0119489
15.3609, 51.3315, 0.399364, 68.4093, 0.00950747
15.4542, 51.3054, 0.416799, 68.4908, 0.00531259
17.5723, 51.2826, 0.408909, 70.5755, 0.00602308
13.8238, 51.2627, 0.381622, 66.7774, 0.0110932
15.7649, 51.2453, 0.000268545, 68.3176, 0.00780075
14.7556, 50.7475, 0.00404577, 66.8109, 0.00526101
13.9521, 50.4304, 0.0111048, 65.6946, 0.00874485
14.4977, 50.2178, 0.0226951, 66.0369, 0.00522336
16.379, 50.069, 0.0308687, 67.7755, 0.00485361
13.1526, 49.9612, 0.0297938, 64.4385, 0.00510143
14.7581, 49.8807, 0.0001828, 65.9323, 0.00959839
12.3119, 49.6645, 0.000857126, 63.2691, 0.00930119
17.1717, 49.4908, 0.00214124, 67.9553, 0.00526736
16.6429, 49.3551, 0.000349584, 67.6955, 0.00621998
14.2001, 49.2144, 0.00169893, 65.1108, 0.0144722
14.0657, 49.1014, 0.000253807, 64.8598, 0.0121004
17.0655, 48.9916, 0.00119026, 67.7488, 0.0068603
15.5394, 48.9015, 0.00160217, 66.1313, 0.00765407
12.6856, 48.8269, 0.00248922, 63.2024, 0.00963909
17.9974, 48.7646, 6.45006e-05, 68.4483, 0.00879582
12.0783, 48.6973, 0.000278187, 62.4609, 0.0107981
16.7669, 48.6404, 4.95062e-05, 67.0913, 0.00721726
12.9423, 48.5882, 0.000197086, 63.2138, 0.00716854
16.8299, 48.5437, 0.00038645, 67.0563, 0.00530325
18.313, 48.5057, 1.92942e-05, 68.5004, 0.00467273
18.6697, 48.4698, 0.000108757, 68.8208, 0.0127843
16.6642, 48.4389, 2.02274e-05, 66.7837, 0.00859477
13.1195, 48.4111, 5.71404e-05, 63.2107, 0.00794365
14.8594, 48.387, 0.000134182, 64.9262, 0.00819613
17.168, 48.3661, 7.89582e-06, 67.2135, 0.014382
15.5182, 48.3471, 7.80261e-06, 65.5443, 0.00668969
16.7741, 48.3303, 2.64264e-05, 66.7832, 0.00815615
16.976, 48.3157, 5.48184e-05, 66.9703, 0.00953645
17.9265, 48.3029, 7.46359e-05, 68.4383, 0.018725
14.6292, 48.2918, 0.00012186, 65.1295, 0.0151937
16.8096, 48.282, 0.000137781, 67.2998, 0.00787635
18.742, 48.2735, 0.000160977, 69.2234, 0.00957355
19.2209, 48.266, 0.000181852, 69.6945, 0.00462219
18.4717, 48.2595, 0.00021652, 68.9386, 0.00656877
16.8398, 48.2538, 0.000174335, 67.3007, 0.00859055
18.7641, 48.2488, 0.000237017, 69.2199, 0.0175913
16.3922, 48.2443, 0.00030243, 66.8434, 0.0146878
20.3695, 48.2405, 0.000284862, 70.8167, 0.00959493
15.4804, 48.2371, 0.000342055, 65.9242, 0.00969105
14.1734, 48.2341, 0.000396277, 64.6141, 0.0100437
14.2273, 48.2315, 1.40205e-07, 64.6649, 0.00454459
14.1948, 48.229, 9.61624e-08, 64.6298, 0.0128724
17.6987, 48.2268, 3.56218e-07, 68.1315, 0.00786905
18.3743, 48.2249, 8.42148e-07, 68.805, 0.0040581
14.5035, 48.2232, 1.34447e-06, 64.9326, 0.00659773
12.1001, 48.2217, 1.85873e-06, 62.5276, 0.0100048
16.8281, 48.2204, 2.6332e-06, 67.2543, 0.00563501
18.0618, 48.2193, 2.85585e-06, 68.4868, 0.00661855
18.8684, 48.2182, 3.06267e-06, 69.9895, 0.00734112
15.0662, 48.2174, 1.54443e-08, 66.1863, 0.0163719
14.7285, 48.2166, 9.01908e-09, 65.8478, 0.00862808
19.1947, 48.2159, 4.17115e-08, 70.3132, 0.0213036
14.4239, 48.2153, 9.71447e-08, 65.5417, 0.0121636
16.2737, 48.2147, 1.93237e-07, 67.391, 0.0039166
14.2432, 48.2143, 1.43265e-07, 65.3599, 0.00716476
15.7783, 48.2138, 2.55805e-07, 66.8946, 0.0107808
15.2373, 48.2135, 3.17699e-07, 66.3532, 0.00697374
15.4957, 48.2131, 2.70401e-07, 66.6113, 0.00748946
16.9915, 48.2129, 3.45604e-07, 68.1068, 0.0107626
18.1262, 48.2126, 9.91663e-10, 69.2412, 0.00979516
13.5959, 48.2124, 3.69764e-09, 64.7107, 0.0253727
13.585, 48.2122, 5.68489e-10, 64.6996, 0.0142592
14.5572, 48.212, 3.3949e-09, 65.6715, 0.00896289
18.293, 48.2119, 3.21345e-09, 69.4072, 0.00344443
17.3967, 48.2118, 6.60218e-09, 68.5108, 0.0226797
17.6285, 48.2116, 1.09976e-08, 68.7424, 0.0115056
12.1669, 48.2115, 1.12163e-08, 63.2808, 0.0125946
17.9578, 48.2114, 1.9614e-08, 69.0716, 0.00559638
15.5619, 48.2114, 2.37872e-08, 67.5929, 0.00302685
15.5499, 48.2113, 1.8757e-08, 67.5808, 0.0160087
17.0534, 48.2112, 2.82131e-08, 69.0843, 0.0209581
16.4106, 48.2112, 2.57521e-08, 68.4414, 0.0116027
17.6288, 48.2111, 3.02727e-08, 69.6595, 0.0157566
12.8368, 48.2111, 2.67888e-08, 64.8674, 0.00469236
16.9511, 48.2111, 2.98456e-08, 68.9818, 0.00181605
15.8295, 48.211, 3.15244e-08, 67.8601, 0.0108938
18.2514, 48.211, 3.23912e-08, 70.2819, 0.00970014
19.0609, 48.211, 3.8442e-08, 71.0915, 0.0156883
14.5386, 48.2109, 3.20019e-08, 66.5691, 0.00662218
18.358, 48.2109, 3.41667e-08, 70.3885, 0.0181603
13.6117, 48.2109, 4.03263e-08, 65.6422, 0.00535506
13.7731, 48.2109, 4.76118e-08, 65.8036, 0.00846111
20.0499, 48.2109, 4.2298e-08, 72.0804, 0.00701136
13.9619, 48.2109, 4.5571e-08, 65.9923, 0.00744612
11.1487, 48.2109, 4.8191e-08, 63.1791, 0.00483914
16.3328, 48.2108, 1.48061e-12, 68.3632, 0.00488528
14.1499, 48.2108, 4.76547e-12, 66.1803, 0.00923506
12.6192, 48.2108, 9.37605e-13, 64.6496, 0.0200272
15.2087, 48.2108, 3.06498e-12, 68.4464, 0.00433381
17.9362, 48.2108, 8.58683e-12, 71.1739, 0.00822039
13.548, 48.2108, 9.85412e-12, 66.7856, 0.0123357
15.3105, 48.2108, 1.33228e-11, 68.5482, 0.00919463
13.306, 48.2108, 1.87935e-11, 66.5437, 0.0201825
14.2766, 48.2108, 2.11702e-11, 67.5143, 0.00528591
15.736, 48.2108, 2.34254e-11, 68.9736, 0.0149465
16.0574, 48.2108, 3.12354e-11, 69.295, 0.0104603
13.411, 48.2108, 2.8807e-11, 66.6486, 0.00905709
20.1115, 48.2108, 3.24206e-11, 73.3491, 0.00773589
16.3491, 48.2108, 4.03876e-11, 69.5867, 0.00733183
16.2208, 48.2108, 3.67566e-11, 69.4584, 0.00655873
19.7028, 48.2108, 3.2866e-14, 72.9405, 0.00493517
19.2834, 48.2108, 2.40751e-14, 72.521, 0.0164221
16.9696, 48.2108, 1.08532e-13, 70.2072, 0.0183717
16.563, 48.2108, 1.09854e-13, 69.8006, 0.00749809
17.0771, 48.2108, 2.62891e-13, 70.3147, 0.0110556
15.4502, 48.2108, 3.75888e-13, 68.6878, 0.0087139
14.0667, 48.2108, 5.60025e-13, 67.3043, 0.00914484
16.2733, 48.2108, 6.84664e-13, 69.5109, 0.00311996
15.265, 48.2108, 5.58381e-15, 70.0914, 0.00803309
15.501, 48.2108, 1.61759e-14, 70.3274, 0.015722
12.9834, 48.2108, 3.31282e-14, 67.8099, 0.0066756
17.6282, 48.2108, 4.2925e-14, 72.4547, 0.0118876
14.6277, 48.2108, 6.11812e-14, 69.4542, 0.00600661
15.5191, 48.2108, 6.28694e-14, 70.3455, 0.00551512
18.1049, 48.2108, 8.17924e-14, 72.9313, 0.0108544
14.1325, 48.2108, 8.13864e-16, 68.959, 0.00466784
15.9119, 48.2108, 1.90615e-15, 70.7383, 0.00819978
17.7435, 48.2108, 4.27232e-15, 72.57, 0.0206813
18.9146, 48.2108, 6.70886e-15, 73.7411, 0.00233575
15.64, 48.2108, 1.09364e-14, 70.4664, 0.0221178
17.0596, 48.2108, 1.51555e-14, 71.8861, 0.016863
14.0023, 48.2108, 1.51619e-14, 68.8287, 0.0106642
17.4387, 48.2108, 1.96739e-14, 72.2651, 0.00678658
17.093, 48.2108, 7.09484e-14, 71.9195, 0.0127313
17.9433, 48.2108, 3.11352e-14, 72.7698, 0.0229279
17.5783, 48.2108, 2.92139e-14, 72.4047, 0.0253118
15.4721, 48.2108, 2.73797e-14, 70.2985, 0.00486993
15.1804, 48.2108, 2.76906e-14, 70.0068, 0.0089062
14.6417, 48.2108, 2.67614e-14, 71.5592, 0.0113264
17.7141, 48.2108, 3.34254e-14, 74.6316, 0.00479261
15.4008, 48.2108, 4.10327e-14, 72.3183, 0.0119558
14.377, 48.2108, 3.8545e-14, 71.2945, 0.00597753
16.6338, 48.2108, 3.85407e-14, 73.5512, 0.0243374
16.7337, 48.2108, 3.44646e-14, 73.6511, 0.0078633
20.2845, 48.2108, 4.35603e-14, 77.202, 0.0242424
15.6524, 48.2108, 5.384e-14, 72.5699, 0.00912273
13.4868, 48.2108, 4.0371e-14, 70.4043, 0.0118244
14.819, 48.2108, 5.46259e-14, 71.7364, 0.00360828
18.2165, 48.2108, 3.8453e-14, 75.134, 0.0167345
13.7092, 48.2108, 3.92508e-14, 70.6266, 0.0171152
18.7008, 48.2108, 4.2998e-14, 75.6183, 0.0183878
16.0267, 48.2108, 7.77406e-19, 72.9441, 0.0166567
17.8024, 48.2108, 3.82339e-18, 74.7198, 0.0079335
18.1061, 48.2108, 4.82691e-18, 75.0236, 0.0317661
18.3776, 48.2108, 1.24942e-17, 75.2951, 0.0130644
13.7831, 48.2108, 1.7589e-17, 70.7005, 0.00361976
13.5989, 48.2108, 1.74969e-17, 70.5163, 0.00452021
13.712, 48.2108, 2.41988e-17, 70.6295, 0.00774736
16.2263, 48.2108, 8.59913e-20, 75.8957, 0.00740585
17.3424, 48.2108, 5.3452e-19, 77.0118, 0.00580534
11.8763, 48.2108, 1.11741e-19, 71.5457, 0.00895896
16.5208, 48.2108, 2.56739e-19, 76.1903, 0.00507738
17.5008, 48.2108, 8.01388e-19, 77.1702, 0.0124547
16.5816, 48.2108, 7.93525e-19, 76.251, 0.0072214
12.7371, 48.2108, 1.62795e-18, 72.4065, 0.0161857
17.6849, 48.2108, 1.66665e-18, 77.3544, 0.00818852
17.3087, 48.2108, 2.15901e-18, 76.9782, 0.00979372
19.8734, 48.2108, 2.23055e-18, 79.5429, 0.0159863
11.4227, 48.2108, 2.56016e-18, 71.0921, 0.0119737
14.4765, 48.2108, 3.02881e-18, 74.146, 0.00702631
18.6759, 48.2108, 4.42904e-18, 78.3454, 0.0196066
10.6571, 48.2108, 3.49971e-18, 70.3265, 0.0209735
21.8404, 48.2108, 3.83685e-18, 81.5098, 0.00932416
13.1513, 48.2108, 6.05118e-18, 72.8207, 0.00972764
16.3674, 48.2108, 5.19054e-18, 76.0369, 0.0153943
17.0459, 48.2108, 1.74072e-21, 76.7154, 0.00551267
19.7688, 48.2108, 8.42924e-21, 79.4382, 0.0115182
15.7104, 48.2108, 1.3136e-20, 75.3798, 0.0191051
15.9618, 48.2108, 2.13807e-20, 79.2531, 0.00768485
15.766, 48.2108, 3.34701e-20, 79.0572, 0.00472088
18.583, 48.2108, 3.71949e-20, 81.8743, 0.0123782
18.4641, 48.2108, 5.8183e-20, 81.7554, 0.0150331
16.5841, 48.2108, 5.2193e-20, 79.8753, 0.00848447
16.7967, 48.2108, 5.52542e-20, 80.088, 0.0106554
16.8275, 48.2108, 7.21298e-20, 80.1187, 0.0123777
13.9081, 48.2108, 9.79415e-20, 77.1994, 0.024088
13.5826, 48.2108, 1.02933e-19, 76.8738, 0.0188052
18.0366, 48.2108, 9.46837e-20, 81.3278, 0.0118155
15.9657, 48.2108, 1.22181e-19, 79.257, 0.00821127
17.3934, 48.2108, 8.68212e-20, 80.6846, 0.012289
13.3281, 48.2108, 1.01808e-19, 76.6193, 0.0111398
15.201, 48.2108, 1.2496e-19, 78.4923, 0.00606788
14.2473, 48.2108, 1.04479e-19, 77.5385, 0.00957591
18.6601, 48.2108, 1.3441e-19, 81.9513, 0.00617047
16.7526, 48.2108, 1.30838e-19, 80.0438, 0.00857894
22.0741, 48.2108, 1.0317e-19, 85.3653, 0.00595528
16.6924, 48.2108, 1.35339e-19, 79.9836, 0.0203102
13.3736, 48.2108, 1.57418e-19, 76.6648, 0.00729578
16.5458, 48.2108, 1.11088e-19, 84.6035, 0.00689641
21.3586, 48.2108, 1.50322e-19, 89.4163, 0.00455862
14.5113, 48.2108, 3.17622e-24, 82.5691, 0.0104537
16.5719, 48.2108, 1.18277e-23, 84.6296, 0.0118785
16.6173, 48.2108, 2.31517e-23, 84.675, 0.0187273
13.4694, 48.2108, 4.68144e-23, 81.5272, 0.0168155
20.1177, 48.2108, 6.88934e-23, 88.1755, 0.0108526
17.1551, 48.2108, 8.23781e-23, 85.2129, 0.0104381
21.3286, 48.2108, 1.10397e-22, 89.3864, 0.00684572
15.9246, 48.2108, 8.41796e-26, 83.9824, 0.017697
18.3618, 48.2108, 1.09246e-25, 86.4196, 0.00896541
19.5518, 48.2108, 5.23795e-25, 87.6095, 0.00735801
18.5838, 48.2108, 1.18789e-24, 86.6416, 0.0162821
14.747, 48.2108, 8.51467e-25, 82.8048, 0.00290007
13.5518, 48.2108, 2.8803e-24, 81.6096, 0.0281354
17.8339, 48.2108, 2.47002e-24, 85.8917, 0.020636
12.996, 48.2108, 1.67346e-24, 81.0538, 0.0286999
12.576, 48.2108, 2.22683e-24, 80.6338, 0.0157313
15.7258, 48.2108, 1.36187e-24, 83.7835, 0.0223043
14.0677, 48.2108, 6.2837e-24, 82.1255, 0.0128282
16.8816, 48.2108, 1.3026e-24, 91.2125, 0.0120143
13.183, 48.2108, 5.13611e-24, 87.5139, 0.0199744
13.8831, 48.2108, 5.06591e-27, 88.2139, 0.027828
17.4872, 48.2108, 2.26979e-26, 91.818, 0.0210095
15.1251, 48.2108, 5.37512e-26, 89.456, 0.00516398
16.8152, 48.2108, 4.54945e-26, 91.146, 0.00642404
17.1521, 48.2108, 1.17437e-25, 91.4829, 0.0142324
12.768, 48.2108, 1.0895e-25, 87.0989, 0.0186746
17.2437, 48.2108, 2.31091e-25, 91.5745, 0.0276404
17.9051, 48.2108, 2.15729e-25, 92.236, 0.0106327
15.191, 48.2108, 2.96948e-25, 89.5219, 0.0113752
16.7595, 48.2108, 7.26662e-26, 91.0903, 0.0337454
12.4156, 48.2108, 9.21074e-28, 86.7465, 0.0292261
16.5146, 48.2108, 1.4803e-27, 90.8454, 0.0209607
16.3484, 48.2108, 7.07253e-27, 90.6792, 0.0133439
15.1868, 48.2108, 4.44089e-27, 89.5176, 0.010466
19.8385, 48.2108, 6.41462e-27, 94.1693, 0.021948
15.8823, 48.2108, 2.25992e-26, 90.2132, 0.00469698
18.1535, 48.2108, 1.19411e-26, 92.4844, 0.00797731
12.8998, 48.2108, 1.34872e-26, 87.2306, 0.0334313
19.613, 48.2108, 5.52644e-26, 102.2, 0.0369874
16.4197, 48.2108, 3.40139e-26, 99.0065, 0.00852463
16.5948, 48.2108, 3.306e-26, 99.1815, 0.00336697
14.043, 48.2108, 4.25668e-26, 96.6298, 0.0258077
12.902, 48.2108, 3.24021e-26, 95.4887, 0.0179866
12.3728, 48.2108, 5.62513e-26, 94.9596, 0.00915671
13.6026, 48.2108, 3.71719e-26, 96.1894, 0.0327278
17.3166, 48.2108, 3.60206e-26, 99.9034, 0.0320262
14.333, 48.2108, 3.00336e-26, 96.9197, 0.036291
17.0183, 48.2108, 0, 99.6051, 0.0255871
17.6835, 48.2108, 9.86865e-29, 100.27, 0.00426257
12.5565, 48.2108, 3.28955e-29, 95.1432, 0.0441013
14.9932, 48.2108, 6.5791e-29, 97.5799, 0.0097909
15.6145, 48.2108, 9.86865e-29, 98.2013, 0.0295268
16.8017, 48.2108, 3.28955e-29, 99.3884, 0.00730205
18.4704, 48.2108, 6.5791e-29, 101.057, 0.0628319
18.7812, 48.2108, 9.86865e-29, 101.368, 0.0078283
18.0527, 48.2108, 6.5791e-29, 100.639, 0.0307295
15.1862, 48.2108, 0, 97.7729, 0.00570882
13.5057, 48.2108, 0, 96.0925, 0.0165961
18.3033, 48.2108, 3.28955e-29, 111.755, 0.009092
20.6123, 48.2108, 3.28955e-29, 114.064, 0.0181377
17.7068, 48.2108, 0, 111.159, 0.0407798
15.8921, 48.2108, 0, 109.344, 0.0438127
16.2616, 48.2108, 0, 109.714, 0.00803231
16.3755, 48.2108, 1.31582e-28, 109.828, 0.0672929
19.7951, 48.2108, 6.5791e-29, 113.247, 0.00988969
15.0348, 48.2108, 0, 108.487, 0.030511
18.6241, 48.2108, 0, 112.076, 0.0120054
17.0531, 48.2108, 0, 110.505, 0.0219797
13.8383, 48.2108, 3.28955e-29, 107.29, 0.0263441
20.1034, 48.2108, 6.5791e-29, 113.555, 0.00777684
16.7273, 48.2108, 3.28955e-29, 110.179, 0.00464072
15.3421, 48.2108, 0, 108.794, 0.0140157
18.6248, 48.2108, 6.5791e-29, 112.077, 0.0161892
15.4214, 48.2108, 3.28955e-29, 108.874, 0.0159192
17.5687, 48.2108, 6.5791e-29, 111.021, 0.0101959
18.9217, 48.2108, 0, 112.374, 0.00914984
15.4843, 48.2108, 0, 108.936, 0.00452082
15.671, 48.2108, 0, 109.123, 0.0353197
14.4015, 48.2108, 0, 122.153, 0.0224269
13.6338, 48.2108, 0, 121.386, 0.0187041
15.0539, 48.2108, 0, 122.806, 0.004291
15.9371, 48.2108, 0, 123.689, 0.00570877
13.9693, 48.2108, 0, 121.721, 0.0166343
13.5788, 48.2108, 0, 121.33, 0.00543763
15.0049, 48.2108, 0, 122.757, 0.00666582
15.2745, 48.2108, 0, 123.026, 0.00797285
17.8621, 48.2108, 0, 125.614, 0.00371512
13.1125, 48.2108, 0, 120.864, 0.00914399
15.5912, 48.2108, 0, 123.343, 0.00593327
17.5288, 48.2108, 0, 125.281, 0.00637279
14.45, 48.2108, 0, 122.202, 0.0423784
16.5481, 48.2108, 0, 124.3, 0.0162436
13.5285, 48.2108, 0, 121.28, 0.0174835
14.3346, 48.2108, 0, 122.086, 0.00673856
13.633, 48.2108, 0, 121.385, 0.039889
15.3108, 48.2108, 0, 123.062, 0.0457819
16.6062, 48.2108, 0, 124.358, 0.0172598
22.1401, 48.2108, 0, 129.892, 0.00466245
22.9769, 42.4788, 1.09408, 147.936, 0.0758643
12.8609, 48.0917, 2.09658, 99.572, 0.0156329
15.9158, 45.284, 6.74399, 91.622, 0.0389439
19.8958, 46.2569, 12.5998, 94.8879, 0.0403547
16.2811, 45.9069, 4.14071, 70.3419, 0.0208364
14.3097, 45.9661, 2.53729, 65.0615, 0.0915323
15.5291, 45.9142, 0.93638, 62.6973, 0.0615397
16.0322, 45.9002, 0.255837, 62.7425, 0.00562419
20.1044, 45.8803, 0.156467, 66.4936, 0.00162848
17.587, 45.8644, 0.119332, 63.9548, 0.00297806
20.2951, 45.8502, 0.118144, 66.6448, 0.00150392
17.1333, 45.8379, 0.103798, 63.4566, 0.00156999
18.6653, 45.8271, 0.104321, 64.9787, 0.00247227
13.7029, 45.8177, 1.9925e-06, 59.903, 0.00495112
15.8188, 45.3843, 0.00333502, 61.5794, 0.00468003
16.0255, 45.1101, 0.0119699, 61.5151, 0.00583785
15.0051, 44.9278, 0.000972838, 60.2979, 0.00628244
15.2545, 44.6711, 0.00439339, 60.2909, 0.00670471
16.6738, 44.4885, 0.000913109, 61.522, 0.00460402
14.4014, 44.2923, 0.0012824, 59.052, 0.00574681
16.6453, 44.1223, 0.00372017, 61.2395, 0.00889736
16.0341, 43.9935, 0.00616033, 60.4742, 0.00437737
14.5938, 43.8931, 0.00590219, 58.9127, 0.00612449
18.4212, 43.8136, 0.0109596, 62.65, 0.00876318
15.2257, 43.7497, 0.0117235, 59.3791, 0.00776864
15.6676, 43.6978, 0.016153, 59.764, 0.0034858
17.6954, 43.6552, 5.66905e-05, 61.7254, 0.0141419
13.7637, 43.5793, 0.000301819, 57.7113, 0.00545744
14.2608, 43.5161, 0.000942566, 58.1405, 0.00855828
17.2549, 43.463, 0.00132122, 61.0774, 0.0144858
14.9651, 43.4183, 0.00177664, 58.7396, 0.00546706
14.3696, 43.3803, 0.00296782, 58.1042, 0.0103349
21.8465, 43.348, 0.00281235, 65.546, 0.00800322
14.6349, 43.3204, 0.00311601, 58.3048, 0.00560521
17.2638, 43.2966, 0.00402982, 60.9091, 0.00898742
15.2712, 43.2762, 0.00406838, 58.8944, 0.00902224
15.3304, 43.2586, 0.00589065, 58.9364, 0.0049298
22.0641, 43.2433, 5.16165e-06, 65.6478, 0.00978901
15.0638, 43.2245, 2.25531e-05, 58.6276, 0.0109517
24.1341, 43.2082, 6.06333e-05, 67.6806, 0.0123364
15.1735, 43.194, 0.000112559, 58.8118, 0.00932532
18.5781, 43.1817, 0.000117209, 62.2007, 0.0129982
16.3793, 43.171, 0.000171769, 59.9881, 0.0125715
19.7728, 43.1617, 0.00023914, 63.3698, 0.0049141
16.077, 43.1536, 1.52976e-06, 59.6632, 0.0164929
19.9232, 43.1459, 5.43511e-06, 63.4998, 0.00751216
17.3313, 43.1392, 9.21075e-06, 60.8995, 0.00983534
17.4621, 43.1334, 1.9837e-05, 61.023, 0.00544752
17.8489, 43.1282, 2.44009e-05, 61.4033, 0.00537306
17.2853, 43.1237, 3.5231e-05, 60.8341, 0.00722217
15.4977, 43.1198, 2.79802e-07, 59.0415, 0.0105074
18.2766, 43.1162, 1.06541e-06, 61.8159, 0.00805119
21.8652, 43.1131, 2.16296e-06, 65.4006, 0.0102088
15.2468, 43.1104, 3.62955e-06, 58.7788, 0.00766314
15.1474, 43.108, 4.60278e-06, 58.6763, 0.0102571
19.0638, 43.1059, 7.56475e-06, 62.5901, 0.00805779
18.6777, 43.104, 8.59629e-06, 62.2017, 0.00351223
16.0137, 43.1024, 9.1013e-06, 59.5357, 0.0088174
28.8052, 43.1009, 1.29512e-05, 72.3254, 0.0116575
19.0657, 43.0997, 1.50453e-05, 62.5843, 0.00725075
16.4087, 43.0986, 1.65135e-05, 60.0583, 0.0046059
15.8392, 43.0976, 1.50682e-05, 59.4872, 0.00767488
17.4927, 43.0967, 1.46925e-05, 61.1393, 0.00348645
20.5043, 43.096, 1.46583e-05, 64.1496, 0.00837465
22.5295, 43.0953, 1.53772e-05, 66.1737, 0.0191251
22.2131, 43.0948, 2.08229e-05, 65.8564, 0.0211743
19.9749, 43.0943, 1.90524e-05, 63.6173, 0.0093033
14.8315, 43.0938, 2.41044e-05, 58.4731, 0.00431966
17.3491, 43.0934, 1.83592e-05, 60.9901, 0.00571306
18.218, 43.0931, 1.84196e-05, 61.8584, 0.00488324
19.8834, 43.0928, 2.69782e-05, 63.5233, 0.00420793
13.6069, 43.0925, 1.5984e-09, 57.2463, 0.00952116
14.6203, 43.0923, 1.55098e-09, 58.2593, 0.00945616
14.0772, 43.092, 4.09373e-09, 57.7159, 0.00314267
17.2457, 43.0919, 7.79232e-10, 60.884, 0.00350257
17.7018, 43.0917, 3.2454e-09, 61.3399, 0.00715682
18.6907, 43.0916, 4.6991e-10, 62.3286, 0.00452936
15.6607, 43.0914, 1.98017e-09, 59.2984, 0.00669206
13.5692, 43.0913, 2.82372e-09, 57.2067, 0.00483258
19.8003, 43.0912, 5.70977e-09, 63.4377, 0.00820927
17.9721, 43.0911, 6.09077e-09, 61.7819, 0.0126277
15.7992, 43.0911, 1.055e-08, 59.6087, 0.0139072
18.6902, 43.091, 1.10223e-08, 62.4996, 0.0108808
19.0189, 43.0909, 1.13856e-08, 62.8281, 0.00844248
17.5252, 43.0909, 1.42071e-08, 61.3344, 0.0149803
17.1911, 43.0908, 1.95115e-08, 61.0001, 0.00626721
17.9276, 43.0908, 1.38276e-08, 61.7365, 0.00968684
15.2517, 43.0908, 3.09387e-08, 59.0605, 0.00329314
23.0551, 43.0907, 2.28212e-08, 66.8639, 0.00730979
13.921, 43.0907, 2.72695e-08, 57.7297, 0.00640845
15.832, 43.0907, 1.05263e-07, 59.6407, 0.0167842
19.9952, 43.0907, 1.20161e-11, 63.8038, 0.00376872
17.2139, 43.0906, 3.45435e-11, 61.0224, 0.0084484
14.3795, 43.0906, 6.82803e-11, 58.188, 0.00764689
16.0837, 43.0906, 1.13247e-10, 59.8922, 0.00256474
19.7317, 43.0906, 1.58832e-11, 63.5401, 0.0243974
16.2303, 43.0906, 1.18626e-11, 60.0387, 0.00843319
15.8383, 43.0906, 2.62482e-11, 59.6467, 0.00805742
16.6759, 43.0906, 4.24932e-11, 60.4842, 0.010181
16.9291, 43.0906, 1.38187e-12, 60.7375, 0.00968521
16.3575, 43.0906, 3.89887e-12, 60.1658, 0.00976128
17.074, 43.0905, 6.15247e-13, 60.8823, 0.0121748
18.9204, 43.0905, 6.03374e-13, 62.7288, 0.0130507
17.7759, 43.0905, 2.35525e-12, 61.5842, 0.00632633
18.043, 43.0905, 3.82494e-13, 61.8513, 0.00973427
16.9242, 43.0905, 1.20195e-12, 60.7325, 0.0165864
14.2574, 43.0905, 2.38828e-12, 58.0656, 0.0168643
20.9092, 43.0905, 2.44386e-12, 64.7175, 0.0127929
17.2876, 43.0905, 1.29017e-13, 61.0959, 0.0110604
17.9784, 43.0905, 5.26465e-13, 61.7867, 0.00462782
17.1798, 43.0905, 1.1892e-12, 60.988, 0.0119695
16.5867, 43.0905, 1.75363e-12, 60.3949, 0.00524045
16.3903, 43.0905, 2.05539e-12, 60.1985, 0.00543139
17.1995, 43.0905, 3.14183e-12, 61.0077, 0.00757261
17.0851, 43.0905, 2.71872e-14, 60.8933, 0.00502467
18.7636, 43.0905, 1.02516e-13, 62.5719, 0.0131401
18.91, 43.0905, 1.92096e-13, 62.7183, 0.00580224
17.1623, 43.0905, 3.74047e-13, 60.9705, 0.0138088
18.387, 43.0905, 4.29355e-13, 62.1952, 0.00497754
10.449, 43.0905, 6.39937e-13, 54.2572, 0.00751921
13.6294, 43.0905, 7.13166e-13, 57.4377, 0.0131527
19.1516, 43.0905, 8.39857e-13, 62.9598, 0.00690717
12.8297, 43.0905, 1.1543e-12, 56.6379, 0.0152761
16.5317, 43.0905, 1.05475e-12, 60.3399, 0.0147829
17.2284, 43.0905, 1.1085e-12, 61.0366, 0.00951586
16.6776, 43.0905, 1.38034e-15, 60.4858, 0.00863278
14.8934, 43.0905, 4.77646e-15, 58.7016, 0.00980568
16.0978, 43.0905, 1.18483e-15, 59.906, 0.00516674
18.0413, 43.0905, 3.91407e-15, 61.8496, 0.00669555
14.7665, 43.0905, 6.72518e-15, 58.5748, 0.00903093
19.2248, 43.0905, 1.16735e-14, 63.033, 0.00443808
15.8575, 43.0905, 1.25193e-14, 59.6657, 0.00471056
15.2306, 43.0905, 1.64598e-14, 59.0388, 0.0096286
18.8467, 43.0905, 2.35757e-16, 62.655, 0.0021808
20.6752, 43.0905, 8.56802e-16, 64.4834, 0.00422156
15.1288, 43.0905, 1.49764e-15, 58.937, 0.0075462
19.9283, 43.0905, 1.82887e-15, 63.7365, 0.0102438
20.0966, 43.0905, 4.27958e-15, 63.9048, 0.013177
20.2906, 43.0905, 4.79874e-15, 64.0988, 0.012442
