Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
1370.09, 8.62689, 1954.35, 924229, 4.95868
1370.36, 8.69449, 1849.13, 923804, 5.06406
1381.44, 8.79149, 1695.8, 923369, 4.74508
1385.55, 8.86283, 1767.57, 923188, 3.94508
1369.82, 8.89044, 1611.46, 922771, 4.19102
1373.3, 8.99648, 1774.62, 922648, 4.9758
1406.18, 9.18816, 1956.84, 922478, 5.22795
1379.37, 9.19771, 1927.53, 922061, 5.95347
1376.1, 9.26608, 1688.88, 921672, 5.86085
1371.78, 9.33581, 1716.87, 921373, 6.44306
1369, 9.39732, 1655.24, 921006, 6.12568
1367.96, 9.47188, 1742.03, 920754, 6.80984
1364.76, 9.52548, 1656.58, 920300, 6.3372
1362.88, 9.595, 1691.16, 920241, 6.75258
1358.29, 9.64403, 1529.83, 919880, 5.95973
1356.25, 9.70872, 1559.22, 919703, 6.08187
1352.55, 9.76934, 1852.35, 919599, 7.1236
1352.94, 9.84063, 1838.7, 919287, 7.00057
1354.43, 9.91038, 1577.03, 918728, 5.86315
1374.26, 10.0481, 1677.15, 918663, 4.19767
1367.19, 10.1161, 1748.04, 918401, 5.57775
1366.18, 10.2042, 1921.72, 918160, 6.47351
1361.62, 10.263, 1801.06, 917848, 6.43025
1359.88, 10.3429, 2092.58, 917779, 7.46315
1357.47, 10.404, 1934.9, 917324, 7.16917
1356.29, 10.4653, 1515.92, 916862, 5.65158
1354.37, 10.5272, 1466.47, 916528, 5.22356
1353.58, 10.6019, 1584.85, 916283, 5.55154
1351.21, 10.6739, 1910.34, 916237, 6.758
1350.42, 10.7452, 1904.48, 915960, 6.91323
1348.27, 10.8009, 1574.44, 915360, 5.69519
1347.03, 10.8692, 1544.87, 915091, 5.52848
1345.2, 10.9225, 1354.75, 914826, 4.56173
1343.87, 10.9935, 1481.92, 914635, 4.87115
1342.21, 11.0701, 1758.66, 914532, 5.84863
1343.15, 11.1527, 1858.17, 914240, 6.58588
1344.19, 11.1865, 1725.75, 913894, 2.97542
1343.17, 11.2724, 1630.76, 913763, 3.59897
1342.02, 11.3363, 1743.21, 913560, 3.38507
1337.33, 11.4066, 1688.25, 913261, 3.879
1339.07, 11.4926, 1679.41, 912921, 3.95791
1336.23, 11.5691, 1820.69, 912634, 4.48226
1335.98, 11.6438, 1743.15, 912273, 4.44102
1335.66, 11.7108, 1530.29, 911910, 3.99201
1336.96, 11.7906, 1621.77, 911748, 4.04886
1335.5, 11.8671, 1856.21, 911694, 4.4972
1335.74, 11.9395, 1706.53, 911199, 4.38444
1334.98, 12.0163, 1917.32, 911106, 4.70694
1335.34, 12.0887, 1679.39, 910753, 4.34677
1334.32, 12.1628, 1788.99, 910579, 4.49124
1335.38, 12.2518, 2146.36, 910569, 5.20972
1333.83, 12.3215, 2040.18, 910157, 5.13966
1334.37, 12.3912, 1629.77, 909532, 4.34019
1333.61, 12.4631, 1655.79, 909420, 4.25189
1334.48, 12.5486, 1850.16, 909346, 4.57301
1333.3, 12.6158, 1668.19, 908902, 4.25448
1334.29, 12.6993, 1797.74, 908681, 4.47258
1333.33, 12.766, 1618.89, 908233, 4.0427
1333.99, 12.8473, 1670.52, 908045, 4.09767
1333.14, 12.9301, 1942.95, 908027, 4.53839
1333.57, 13.0075, 1747.98, 907588, 4.35761
1332.98, 13.0733, 1534.13, 907135, 3.69593
1333.76, 13.1515, 1544.45, 906917, 3.60137
1333.19, 13.2155, 1440.61, 906723, 3.23872
1334.25, 13.3112, 1758.79, 906710, 3.61387
1333.09, 13.405, 1946.09, 906505, 4.31436
1334.02, 13.499, 2014.59, 906284, 4.66033
1334.25, 13.5802, 1947.31, 905976, 4.44824
1334.89, 13.6687, 1975.23, 905732, 4.70981
1334.69, 13.7459, 1841.12, 905352, 4.3231
1335.72, 13.8346, 1848.98, 905103, 4.44057
1335.75, 13.9121, 1709.46, 904720, 3.98663
1337.05, 14.0011, 1724.28, 904327, 4.04342
1337.4, 14.0974, 2007.05, 904321, 4.44239
1338.86, 14.186, 1798.38, 903872, 4.27822
1339.93, 14.284, 2018.31, 903724, 4.56399
1342.74, 14.3776, 1766.77, 903222, 4.19315
1345.39, 14.4835, 1912.14, 903088, 4.30002
1351.83, 14.6149, 2211.87, 902957, 4.89875
1362.76, 14.762, 2132.54, 902573, 5.10716
1411.58, 15.0413, 2280.63, 902517, 3.63526
1364.88, 15.0012, 2172.59, 902123, 4.24681
1370.47, 15.1288, 2176.43, 901986, 4.47933
1386.25, 15.3013, 2346.84, 901857, 4.47275
1366.5, 15.3328, 2165.02, 901221, 4.78322
1370.7, 15.4548, 2144.68, 900899, 4.48429
1368.47, 15.5715, 2021.95, 900479, 4.6154
1365.13, 15.6785, 2288.45, 900464, 5.25295
1347.55, 15.7174, 2436.19, 900312, 6.80269
1364.05, 15.8933, 2152.47, 899662, 5.4901
1352.66, 15.9526, 2245.37, 899420, 6.77879
1346.69, 16.0285, 2343.33, 899145, 8.02779
1373.36, 16.2165, 2369.35, 899035, 4.54173
1417, 16.5569, 2288.76, 898675, 4.76625
1398.92, 16.5665, 2490.25, 898623, 3.50298
1383.26, 16.6582, 2504.64, 898296, 4.96154
1379.5, 16.7686, 2489.25, 897968, 5.51574
1379.92, 16.8751, 2253.15, 897474, 5.24392
1374.12, 16.9628, 2278.96, 897197, 5.6783
1380.35, 17.0983, 2136.96, 896731, 5.13945
1372.25, 17.169, 1945.36, 896334, 5.19458
1370.61, 17.2842, 2011.19, 896066, 6.02604
1368.86, 17.3526, 1917.57, 895786, 4.47367
1363.44, 17.4277, 2003.83, 895577, 5.04362
1357.77, 17.4895, 1878.84, 895234, 4.95154
