Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
1410.87, 14.9466, 2191.47, 900862, 4.65489
1407.68, 15.0302, 1881.14, 900518, 4.00547
1392.24, 15.0684, 1847.65, 900254, 3.94071
1377.9, 15.1061, 1946.59, 899849, 4.13011
1388.8, 15.2794, 2065.62, 899687, 4.47684
1377.01, 15.3498, 2203.59, 899508, 5.26765
1380.37, 15.4685, 2236.1, 899225, 5.68087
1375.73, 15.5357, 2138.43, 898838, 5.05722
1363.18, 15.6006, 2388.29, 898780, 6.52577
1381.65, 15.8112, 2606.4, 898779, 7.41293
1379.23, 15.8986, 2591.59, 898420, 7.3548
1407.04, 16.124, 2198.77, 897764, 5.87271
1384.46, 16.1532, 2421.21, 897681, 7.32382
1377.31, 16.225, 2480.62, 897521, 7.9006
1389.24, 16.395, 2246.38, 896976, 6.90839
1389.98, 16.5071, 2256.44, 896686, 6.9602
1382.58, 16.5861, 2450.3, 896611, 8.0714
1376.44, 16.6528, 2274.36, 896168, 7.73732
1374.87, 16.7511, 2535.78, 896106, 8.76759
1389.03, 16.9226, 2554.02, 895921, 8.10552
1380.37, 16.9786, 2414.99, 895458, 8.67951
1399.43, 17.2052, 2548.97, 895223, 9.07194
1398.25, 17.303, 2202.25, 894657, 7.77
1398.9, 17.4239, 2153.28, 894421, 7.62641
1394.89, 17.5283, 2332.97, 894331, 8.64713
1391.88, 17.6191, 2150.13, 893903, 8.12432
1388.69, 17.7158, 2427.76, 893834, 9.01429
1384.94, 17.7913, 2207.15, 893421, 8.07313
1380.84, 17.871, 2190.64, 893065, 8.43237
1380.63, 17.9615, 1931.85, 892550, 7.36668
1384.91, 18.0399, 1981.27, 892522, 2.90078
1381.82, 18.1485, 2244.53, 892365, 3.26317
1377.54, 18.2718, 2257.39, 891895, 4.24562
1374.78, 18.3533, 2243.24, 891713, 4.53759
1383.25, 18.508, 2003.77, 891267, 4.1294
1411.79, 18.8281, 2297.04, 891161, 4.78927
1409.69, 18.9411, 2271.02, 890765, 5.30726
1412.4, 19.0767, 2207.17, 890375, 5.14937
1410.18, 19.1878, 2214.35, 890244, 5.63995
1411.68, 19.3127, 2140.55, 889857, 5.24116
1409.53, 19.4205, 2107.08, 889446, 5.68095
1409.7, 19.5293, 2014.18, 889031, 5.21195
1407.74, 19.6304, 1939.46, 888732, 5.37695
1407.7, 19.732, 1871.91, 888473, 4.61354
1407.33, 19.8673, 2018.35, 888319, 5.82073
1408.07, 19.9911, 2321.04, 888166, 6.52827
1413.26, 20.1213, 2205.24, 887879, 6.07275
1420.08, 20.2754, 2294.53, 887664, 6.47844
1414.91, 20.3762, 2484.91, 887521, 8.16927
1451.49, 20.6825, 2631.05, 887370, 5.89617
1428.82, 20.6976, 2304.84, 886836, 6.76033
1430.4, 20.8174, 2331.41, 886507, 6.46177
1417.27, 20.8739, 2178.15, 886106, 7.06966
1413.03, 20.9647, 2108.84, 885846, 6.54021
1407.64, 21.0525, 2089.29, 885538, 6.87664
1408.49, 21.1588, 2024.55, 885194, 6.12465
1418.88, 21.3091, 2147.06, 885085, 4.54222
1413.36, 21.4291, 2182.46, 884913, 6.64919
1408.91, 21.5336, 2452.86, 884748, 8.95943
1412.34, 21.668, 2215.25, 884066, 6.97019
1420.08, 21.8616, 2315.31, 884003, 8.69863
1414.78, 21.9531, 2372.94, 883696, 8.95299
1414.49, 22.0567, 2062.42, 883165, 7.54913
1415.28, 22.1836, 2147.6, 882687, 7.60562
1416.28, 22.3148, 2334.78, 882568, 8.89001
1418.17, 22.4226, 1981.72, 882238, 5.73765
1419.46, 22.5505, 2262.13, 882235, 6.53219
1414.47, 22.6611, 2698.31, 882116, 8.41741
