Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.0204584, 2.76091e-11, 0.331922, 116874, 0.193045
0.0207821, 2.84895e-11, 0.336907, 117899, 0.194718
0.0211474, 2.94997e-11, 0.342531, 118924, 0.196392
0.0215599, 3.06617e-11, 0.348878, 119949, 0.198067
0.0219325, 3.17305e-11, 0.354607, 120974, 0.199741
0.0223531, 3.29589e-11, 0.361071, 122000, 0.201415
0.022712, 3.40255e-11, 0.366584, 123025, 0.203088
0.0231167, 3.52488e-11, 0.372798, 124050, 0.204761
0.0234817, 3.63706e-11, 0.3784, 125075, 0.206433
0.0238932, 3.76563e-11, 0.384712, 126100, 0.208106
0.0242642, 3.88345e-11, 0.3904, 127125, 0.209778
0.0246822, 4.01838e-11, 0.396807, 128150, 0.21145
0.0251535, 4.1733e-11, 0.404026, 129176, 0.213123
0.0254933, 4.28679e-11, 0.409229, 130201, 0.214793
0.0259717, 4.44913e-11, 0.416549, 131226, 0.216465
0.0264029, 4.59806e-11, 0.423144, 132251, 0.218137
0.0267912, 4.73427e-11, 0.429081, 133276, 0.219807
0.0272281, 4.88993e-11, 0.435759, 134301, 0.221478
0.0276215, 5.0322e-11, 0.441768, 135326, 0.223148
0.028064, 5.19468e-11, 0.448524, 136352, 0.224818
0.0284621, 5.34309e-11, 0.454601, 137377, 0.226487
0.0289098, 5.51247e-11, 0.461432, 138402, 0.228157
0.0294137, 5.70623e-11, 0.469115, 139427, 0.229827
0.0297762, 5.84771e-11, 0.474641, 140452, 0.231495
0.0302855, 6.04941e-11, 0.482402, 141477, 0.233165
0.0307437, 6.23381e-11, 0.489382, 142502, 0.234834
0.0311556, 6.40191e-11, 0.495653, 143527, 0.236501
0.0316182, 6.5934e-11, 0.502694, 144553, 0.23817
0.0321383, 6.81201e-11, 0.510606, 145578, 0.239838
0.0325121, 6.97133e-11, 0.51629, 146603, 0.241505
0.0330366, 7.19805e-11, 0.524265, 147628, 0.243173
0.0335081, 7.40491e-11, 0.531429, 148653, 0.24484
0.0339315, 7.59313e-11, 0.53786, 149678, 0.246507
0.0344065, 7.80716e-11, 0.545074, 150703, 0.248173
0.0349399, 8.05103e-11, 0.55317, 151728, 0.24984
0.035419, 8.27325e-11, 0.56044, 152754, 0.251506
0.0358489, 8.47522e-11, 0.56696, 153779, 0.253172
0.0363309, 8.70462e-11, 0.57427, 154804, 0.254838
0.0368719, 8.96567e-11, 0.58247, 155829, 0.256504
0.0373574, 9.20326e-11, 0.589827, 156854, 0.258169
0.0377928, 9.41895e-11, 0.596422, 157879, 0.259833
0.0384033, 9.72558e-11, 0.605665, 158904, 0.261499
0.0388414, 9.94868e-11, 0.612297, 159929, 0.263163
0.0393323, 1.02017e-10, 0.619726, 160954, 0.264827
0.0398827, 1.0489e-10, 0.628051, 161980, 0.266492
0.0403761, 1.07501e-10, 0.635513, 163005, 0.268155
0.0409292, 1.10465e-10, 0.643874, 164030, 0.269819
0.041425, 1.13156e-10, 0.651366, 165055, 0.271482
0.0419804, 1.1621e-10, 0.659757, 166080, 0.273146
0.0424782, 1.18981e-10, 0.667275, 167105, 0.274808
0.0430357, 1.22123e-10, 0.675692, 168130, 0.276471
0.0435352, 1.24973e-10, 0.683231, 169155, 0.278133
0.0440945, 1.28204e-10, 0.691669, 170180, 0.279796
0.0445954, 1.31132e-10, 0.699225, 171205, 0.281458
0.0451562, 1.34449e-10, 0.707681, 172231, 0.283119
0.0456583, 1.37454e-10, 0.71525, 173256, 0.284781
0.0461756, 1.40585e-10, 0.723045, 174281, 0.286442
0.0467545, 1.4413e-10, 0.731767, 175306, 0.288103
0.0472727, 1.47342e-10, 0.739572, 176331, 0.289764
0.0478525, 1.50976e-10, 0.748302, 177356, 0.291424
0.0485016, 1.55098e-10, 0.758073, 178381, 0.293085
0.0489663, 1.58083e-10, 0.765065, 179406, 0.294745
0.049616, 1.62304e-10, 0.774839, 180431, 0.296405
0.0501976, 1.66129e-10, 0.783586, 181456, 0.298065
0.0507178, 1.69589e-10, 0.791408, 182481, 0.299724
0.0512994, 1.73498e-10, 0.80015, 183507, 0.301383
0.0518195, 1.77033e-10, 0.807966, 184532, 0.303042
0.0524009, 1.81025e-10, 0.816699, 185557, 0.304701
0.0530509, 1.85542e-10, 0.826463, 186582, 0.306359
0.0536324, 1.8963e-10, 0.835194, 187607, 0.308018
0.0542825, 1.94252e-10, 0.844952, 188632, 0.309676
0.0548639, 1.98433e-10, 0.853676, 189657, 0.311334
0.0553834, 2.02207e-10, 0.86147, 190682, 0.312991
0.0559636, 2.06463e-10, 0.870172, 191707, 0.314649
0.056612, 2.11272e-10, 0.879895, 192732, 0.316306
0.0571915, 2.15618e-10, 0.888582, 193757, 0.317963
0.0578389, 2.20524e-10, 0.898285, 194782, 0.319619
0.0584175, 2.24955e-10, 0.906953, 195808, 0.321276
0.0590636, 2.29957e-10, 0.916632, 196833, 0.322932
0.0596409, 2.34471e-10, 0.925278, 197858, 0.324588
0.0602855, 2.39564e-10, 0.934929, 198883, 0.326244
0.0608613, 2.44159e-10, 0.943547, 199908, 0.3279
0.0615041, 2.49341e-10, 0.953166, 200933, 0.329555
0.062222, 2.55192e-10, 0.963906, 201958, 0.33121
0.0628634, 2.60477e-10, 0.973499, 202983, 0.332865
0.063436, 2.65242e-10, 0.982062, 204008, 0.33452
0.064075, 2.70609e-10, 0.991615, 205033, 0.336174
0.0647884, 2.76664e-10, 1.00228, 206058, 0.337828
0.0654255, 2.82128e-10, 1.0118, 207083, 0.339482
0.065994, 2.8705e-10, 1.02029, 208108, 0.341136
0.0666281, 2.92589e-10, 1.02976, 209133, 0.34279
0.0673357, 2.98833e-10, 1.04033, 210159, 0.344443
